station_id,timestamp,row_count,n_unique_flow,min_flow,max_flow,flow_values,n_unique_incident_id,incident_ids
7120,2025-09-30 06:00:00,2,1,869.0,869.0,[869.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 07:00:00,2,1,885.0,885.0,[885.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 08:00:00,2,1,815.0,815.0,[815.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 09:00:00,2,1,809.0,809.0,[809.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 10:00:00,2,1,753.0,753.0,[753.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 11:00:00,2,1,746.0,746.0,[746.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 12:00:00,2,1,710.0,710.0,[710.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 13:00:00,2,1,666.0,666.0,[666.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 14:00:00,2,1,659.0,659.0,[659.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 15:00:00,2,1,651.0,651.0,[651.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 16:00:00,2,1,701.0,701.0,[701.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 17:00:00,2,1,708.0,708.0,[708.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 18:00:00,2,1,724.0,724.0,[724.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 19:00:00,2,1,598.0,598.0,[598.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 20:00:00,2,1,514.0,514.0,[514.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 21:00:00,2,1,449.0,449.0,[449.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-09-30 22:00:00,2,1,325.0,325.0,[325.0],2,"['251073-webtirf', '251098-webtirf']"
7120,2025-10-07 06:00:00,2,1,815.0,815.0,[815.0],1,['251785-webtirf']
7120,2025-10-09 13:00:00,3,1,651.0,651.0,[651.0],1,['252083-webtirf']
7120,2025-10-14 21:00:00,2,1,494.0,494.0,[494.0],1,['252593-webtirf']
7120,2025-10-17 12:00:00,2,1,728.0,728.0,[728.0],1,['252972-webtirf']
7120,2025-10-19 21:00:00,2,1,511.0,511.0,[511.0],1,['253135-webtirf']
7120,2025-10-21 00:00:00,2,2,12.0,93.0,"[12.0, 93.0]",1,['NO_INCIDENT']
7120,2025-11-20 08:00:00,2,1,274.0,274.0,[274.0],1,['256351-webtirf']
7120,2025-11-21 00:00:00,2,1,224.0,224.0,[224.0],1,['256427-webtirf']
7120,2025-11-21 03:00:00,3,1,96.0,96.0,[96.0],1,['256451-webtirf']
7120,2025-11-24 07:00:00,2,1,806.0,806.0,[806.0],1,['256776-webtirf']
7120,2025-11-28 15:00:00,4,1,719.0,719.0,[719.0],1,['257507-webtirf']
7120,2025-11-28 16:00:00,2,1,714.0,714.0,[714.0],1,['257507-webtirf']
7120,2025-12-05 07:00:00,2,1,803.0,803.0,[803.0],1,['258277-webtirf']
7120,2025-12-09 03:00:00,3,1,75.0,75.0,[75.0],1,['258598-webtirf']
7120,2025-12-12 20:00:00,7,1,653.0,653.0,[653.0],1,['259131-webtirf']
7120,2025-12-12 21:00:00,3,1,679.0,679.0,[679.0],1,['259131-webtirf']
7120,2025-12-12 22:00:00,2,1,649.0,649.0,[649.0],1,['259131-webtirf']
7120,2025-12-13 15:00:00,2,1,553.0,553.0,[553.0],1,['259179-webtirf']
7120,2025-12-16 01:00:00,3,1,60.0,60.0,[60.0],1,['259366-webtirf']
7120,2025-12-19 14:00:00,2,1,700.0,700.0,[700.0],1,['259778-webtirf']
7120,2025-12-23 13:00:00,4,1,654.0,654.0,[654.0],1,['260171-webtirf']
7120,2025-12-23 14:00:00,2,1,645.0,645.0,[645.0],1,['260171-webtirf']
7120,2025-12-23 15:00:00,2,1,631.0,631.0,[631.0],1,['260177-webtirf']
7120,2025-12-27 03:00:00,2,1,115.0,115.0,[115.0],1,['260364-webtirf']
7120,2025-12-27 06:00:00,2,1,297.0,297.0,[297.0],1,['260368-webtirf']
7121,2025-01-08 10:00:00,3,1,414.0,414.0,[414.0],1,['219932-webtirf']
7121,2025-01-09 22:00:00,3,1,257.0,257.0,[257.0],1,['220081-webtirf']
7121,2025-01-14 02:00:00,3,1,0.0,0.0,[0.0],1,['220471-webtirf']
7121,2025-01-20 00:00:00,3,1,58.0,58.0,[58.0],1,['221341-webtirf']
7121,2025-01-22 05:00:00,5,1,32.0,32.0,[32.0],2,"['221572-webtirf', '221573-webtirf']"
7121,2025-03-04 04:00:00,2,1,0.0,0.0,[0.0],1,['225624-webtirf']
7121,2025-03-06 06:00:00,5,1,229.0,229.0,[229.0],1,['225996-webtirf']
7121,2025-03-11 00:00:00,2,1,0.0,0.0,[0.0],1,['226893-webtirf']
7121,2025-03-11 01:00:00,2,1,0.0,0.0,[0.0],1,['226893-webtirf']
7121,2025-03-11 02:00:00,2,1,0.0,0.0,[0.0],1,['226893-webtirf']
7121,2025-03-13 04:00:00,2,1,0.0,0.0,[0.0],1,['227366-webtirf']
7121,2025-03-16 11:00:00,3,1,453.0,453.0,[453.0],1,['227661-webtirf']
7121,2025-03-29 00:00:00,4,1,207.0,207.0,[207.0],1,['229322-webtirf']
7121,2025-03-29 01:00:00,3,1,211.0,211.0,[211.0],1,['229322-webtirf']
7121,2025-03-29 02:00:00,3,1,146.0,146.0,[146.0],1,['229322-webtirf']
7121,2025-04-21 12:00:00,2,1,83.0,83.0,[83.0],1,['232044-webtirf']
7121,2025-04-29 09:00:00,2,1,379.0,379.0,[379.0],1,['232975-webtirf']
7121,2025-05-23 09:00:00,2,1,435.0,435.0,[435.0],1,['236563-webtirf']
7121,2025-05-23 14:00:00,4,1,504.0,504.0,[504.0],1,['236582-webtirf']
7121,2025-05-26 03:00:00,4,1,37.0,37.0,[37.0],1,['236842-webtirf']
7121,2025-06-06 14:00:00,2,1,563.0,563.0,[563.0],1,['238324-webtirf']
7121,2025-06-15 07:00:00,2,1,214.0,214.0,[214.0],1,['239087-webtirf']
7121,2025-06-19 21:00:00,2,1,370.0,370.0,[370.0],1,['239597-webtirf']
7121,2025-06-22 05:00:00,2,1,134.0,134.0,[134.0],1,['239793-webtirf']
7121,2025-07-03 22:00:00,2,1,274.0,274.0,[274.0],1,['241249-webtirf']
7121,2025-07-09 19:00:00,4,1,359.0,359.0,[359.0],2,"['241738-webtirf', '241742-webtirf']"
7121,2025-07-12 02:00:00,2,1,117.0,117.0,[117.0],1,['242013-webtirf']
7121,2025-07-15 07:00:00,2,1,290.0,290.0,[290.0],1,['242319-webtirf']
7121,2025-07-22 00:00:00,6,1,45.0,45.0,[45.0],1,['242908-webtirf']
7121,2025-07-22 01:00:00,5,1,30.0,30.0,[30.0],1,['242908-webtirf']
7121,2025-07-22 02:00:00,3,1,24.0,24.0,[24.0],1,['242908-webtirf']
7121,2025-07-22 03:00:00,2,1,32.0,32.0,[32.0],1,['242908-webtirf']
7121,2025-07-30 22:00:00,3,1,253.0,253.0,[253.0],1,['243863-webtirf']
7121,2025-07-31 22:00:00,2,1,210.0,210.0,[210.0],1,['243986-webtirf']
7121,2025-08-04 21:00:00,9,1,232.0,232.0,[232.0],1,['244661-webtirf']
7121,2025-08-04 22:00:00,5,1,156.0,156.0,[156.0],1,['244661-webtirf']
7121,2025-08-04 23:00:00,3,1,86.0,86.0,[86.0],1,['244661-webtirf']
7121,2025-08-11 04:00:00,2,1,105.0,105.0,[105.0],1,['245349-webtirf']
7121,2025-08-12 00:00:00,3,1,144.0,144.0,[144.0],1,['245418-webtirf']
7121,2025-08-12 01:00:00,2,1,122.0,122.0,[122.0],1,['245418-webtirf']
7121,2025-08-12 02:00:00,2,1,115.0,115.0,[115.0],1,['245418-webtirf']
7121,2025-08-12 03:00:00,2,1,175.0,175.0,[175.0],1,['245418-webtirf']
7121,2025-08-12 04:00:00,2,1,102.0,102.0,[102.0],1,['245418-webtirf']
7121,2025-08-12 05:00:00,2,1,106.0,106.0,[106.0],1,['245418-webtirf']
7121,2025-08-12 06:00:00,2,1,192.0,192.0,[192.0],1,['245418-webtirf']
7121,2025-08-12 07:00:00,2,1,422.0,422.0,[422.0],1,['245418-webtirf']
7121,2025-08-12 08:00:00,2,1,484.0,484.0,[484.0],1,['245418-webtirf']
7121,2025-08-12 09:00:00,2,1,395.0,395.0,[395.0],1,['245418-webtirf']
7121,2025-08-12 10:00:00,2,1,485.0,485.0,[485.0],1,['245418-webtirf']
7121,2025-08-12 11:00:00,2,1,495.0,495.0,[495.0],1,['245418-webtirf']
7121,2025-08-12 12:00:00,2,1,525.0,525.0,[525.0],1,['245418-webtirf']
7121,2025-08-12 13:00:00,2,1,509.0,509.0,[509.0],1,['245418-webtirf']
7121,2025-08-12 14:00:00,2,1,505.0,505.0,[505.0],1,['245418-webtirf']
7121,2025-08-12 15:00:00,2,1,620.0,620.0,[620.0],1,['245418-webtirf']
7121,2025-08-12 16:00:00,2,1,599.0,599.0,[599.0],1,['245418-webtirf']
7121,2025-08-12 17:00:00,2,1,621.0,621.0,[621.0],1,['245418-webtirf']
7121,2025-08-12 18:00:00,2,1,620.0,620.0,[620.0],1,['245418-webtirf']
7121,2025-08-12 19:00:00,2,1,346.0,346.0,[346.0],1,['245418-webtirf']
7121,2025-08-12 20:00:00,2,1,288.0,288.0,[288.0],1,['245418-webtirf']
7121,2025-08-12 21:00:00,2,1,254.0,254.0,[254.0],1,['245418-webtirf']
7121,2025-08-12 22:00:00,2,1,270.0,270.0,[270.0],1,['245418-webtirf']
7121,2025-08-13 01:00:00,3,1,142.0,142.0,[142.0],1,['245553-webtirf']
7121,2025-08-13 02:00:00,2,1,111.0,111.0,[111.0],1,['245553-webtirf']
7121,2025-08-13 03:00:00,2,1,210.0,210.0,[210.0],1,['245553-webtirf']
7121,2025-08-13 04:00:00,2,1,161.0,161.0,[161.0],1,['245553-webtirf']
7121,2025-08-13 05:00:00,2,1,112.0,112.0,[112.0],1,['245553-webtirf']
7121,2025-08-13 06:00:00,2,1,194.0,194.0,[194.0],1,['245553-webtirf']
7121,2025-08-13 07:00:00,2,1,416.0,416.0,[416.0],1,['245553-webtirf']
7121,2025-08-13 08:00:00,2,1,415.0,415.0,[415.0],1,['245553-webtirf']
7121,2025-08-13 09:00:00,2,1,398.0,398.0,[398.0],1,['245553-webtirf']
7121,2025-08-13 10:00:00,2,1,428.0,428.0,[428.0],1,['245553-webtirf']
7121,2025-08-13 11:00:00,2,1,465.0,465.0,[465.0],1,['245553-webtirf']
7121,2025-08-13 12:00:00,2,1,533.0,533.0,[533.0],1,['245553-webtirf']
7121,2025-08-13 13:00:00,2,1,478.0,478.0,[478.0],1,['245553-webtirf']
7121,2025-08-13 14:00:00,2,1,529.0,529.0,[529.0],1,['245553-webtirf']
7121,2025-08-13 15:00:00,2,1,645.0,645.0,[645.0],1,['245553-webtirf']
7121,2025-08-13 16:00:00,2,1,637.0,637.0,[637.0],1,['245553-webtirf']
7121,2025-08-13 17:00:00,2,1,598.0,598.0,[598.0],1,['245553-webtirf']
7121,2025-08-13 18:00:00,2,1,586.0,586.0,[586.0],1,['245553-webtirf']
7121,2025-08-13 19:00:00,2,1,401.0,401.0,[401.0],1,['245553-webtirf']
7121,2025-08-13 20:00:00,2,1,332.0,332.0,[332.0],1,['245553-webtirf']
7121,2025-08-13 21:00:00,2,1,348.0,348.0,[348.0],1,['245553-webtirf']
7121,2025-08-13 22:00:00,2,1,268.0,268.0,[268.0],1,['245553-webtirf']
7121,2025-08-13 23:00:00,2,1,140.0,140.0,[140.0],1,['245553-webtirf']
7121,2025-08-14 00:00:00,2,1,66.0,66.0,[66.0],1,['245553-webtirf']
7121,2025-08-22 10:00:00,3,1,477.0,477.0,[477.0],2,"['246952-webtirf', '246959-webtirf']"
7121,2025-08-27 10:00:00,2,1,453.0,453.0,[453.0],1,['247430.0-webtirf']
7121,2025-09-01 05:00:00,2,1,122.0,122.0,[122.0],1,['247875-webtirf']
7121,2025-09-01 22:00:00,2,1,164.0,164.0,[164.0],1,['247936-webtirf']
7121,2025-09-03 21:00:00,3,1,280.0,280.0,[280.0],1,['248105-webtirf']
7121,2025-09-07 06:00:00,2,1,145.0,145.0,[145.0],1,['248460.0-webtirf']
7121,2025-09-10 10:00:00,2,1,469.0,469.0,[469.0],1,['249008-webtirf']
7121,2025-09-15 12:00:00,5,1,460.0,460.0,[460.0],1,['249635-webtirf']
7121,2025-09-18 04:00:00,2,1,41.0,41.0,[41.0],1,['249939-webtirf']
7121,2025-09-19 15:00:00,2,1,534.0,534.0,[534.0],1,['250098-webtirf']
7121,2025-09-21 02:00:00,3,1,187.0,187.0,[187.0],1,['250172-webtirf']
7121,2025-09-26 06:00:00,2,1,239.0,239.0,[239.0],1,['250812-webtirf']
7121,2025-09-28 21:00:00,2,1,266.0,266.0,[266.0],1,['250947-webtirf']
7121,2025-09-29 23:00:00,4,1,84.0,84.0,[84.0],1,['251073-webtirf']
7121,2025-09-30 02:00:00,3,1,34.0,34.0,[34.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 03:00:00,2,1,43.0,43.0,[43.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 04:00:00,2,1,62.0,62.0,[62.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 05:00:00,2,1,102.0,102.0,[102.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 06:00:00,2,1,227.0,227.0,[227.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 07:00:00,2,1,407.0,407.0,[407.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 08:00:00,2,1,450.0,450.0,[450.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 09:00:00,2,1,434.0,434.0,[434.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 10:00:00,2,1,448.0,448.0,[448.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 11:00:00,2,1,464.0,464.0,[464.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 12:00:00,2,1,487.0,487.0,[487.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 13:00:00,2,1,508.0,508.0,[508.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 14:00:00,2,1,564.0,564.0,[564.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 15:00:00,2,1,603.0,603.0,[603.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 16:00:00,2,1,595.0,595.0,[595.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 17:00:00,2,1,613.0,613.0,[613.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 18:00:00,2,1,501.0,501.0,[501.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 19:00:00,2,1,313.0,313.0,[313.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 20:00:00,2,1,297.0,297.0,[297.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 21:00:00,2,1,311.0,311.0,[311.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-09-30 22:00:00,2,1,174.0,174.0,[174.0],2,"['251073-webtirf', '251098-webtirf']"
7121,2025-10-07 06:00:00,2,1,220.0,220.0,[220.0],1,['251785-webtirf']
7121,2025-10-09 13:00:00,3,1,553.0,553.0,[553.0],1,['252083-webtirf']
7121,2025-10-14 21:00:00,2,1,226.0,226.0,[226.0],1,['252593-webtirf']
7121,2025-10-17 12:00:00,2,1,482.0,482.0,[482.0],1,['252972-webtirf']
7121,2025-10-19 21:00:00,2,1,288.0,288.0,[288.0],1,['253135-webtirf']
7121,2025-11-13 22:00:00,4,1,63.0,63.0,[63.0],1,['255656-webtirf']
7121,2025-11-20 08:00:00,2,1,518.0,518.0,[518.0],1,['256351-webtirf']
7121,2025-11-21 00:00:00,2,1,113.0,113.0,[113.0],1,['256427-webtirf']
7121,2025-11-21 03:00:00,3,1,56.0,56.0,[56.0],1,['256451-webtirf']
7121,2025-11-26 19:00:00,5,1,394.0,394.0,[394.0],1,['257172-webtirf']
7121,2025-11-28 15:00:00,4,1,503.0,503.0,[503.0],1,['257507-webtirf']
7121,2025-11-28 16:00:00,2,1,518.0,518.0,[518.0],1,['257507-webtirf']
7121,2025-12-16 01:00:00,3,1,18.0,18.0,[18.0],1,['259366-webtirf']
7123-PR,2025-01-04 19:00:00,6,1,753.0,753.0,[753.0],1,['219601-webtirf']
7123-PR,2025-01-04 20:00:00,3,1,761.0,761.0,[761.0],1,['219601-webtirf']
7123-PR,2025-01-15 03:00:00,2,1,74.0,74.0,[74.0],1,['220610.0-webtirf']
7123-PR,2025-01-29 04:00:00,2,1,74.0,74.0,[74.0],1,['222221-webtirf']
7123-PR,2025-03-12 02:00:00,5,1,43.0,43.0,[43.0],1,['227208-webtirf']
7123-PR,2025-03-12 03:00:00,4,1,81.0,81.0,[81.0],1,['227208-webtirf']
7123-PR,2025-03-12 04:00:00,4,1,197.0,197.0,[197.0],1,['227208-webtirf']
7123-PR,2025-03-12 05:00:00,4,1,388.0,388.0,[388.0],1,['227208-webtirf']
7123-PR,2025-03-12 06:00:00,4,1,943.0,943.0,[943.0],1,['227208-webtirf']
7123-PR,2025-03-12 07:00:00,4,1,987.0,987.0,[987.0],1,['227208-webtirf']
7123-PR,2025-03-12 08:00:00,4,1,853.0,853.0,[853.0],1,['227208-webtirf']
7123-PR,2025-03-12 09:00:00,4,1,688.0,688.0,[688.0],1,['227208-webtirf']
7123-PR,2025-03-12 10:00:00,4,1,661.0,661.0,[661.0],1,['227208-webtirf']
7123-PR,2025-03-12 11:00:00,4,1,771.0,771.0,[771.0],1,['227208-webtirf']
7123-PR,2025-03-12 12:00:00,4,1,619.0,619.0,[619.0],1,['227208-webtirf']
7123-PR,2025-03-12 13:00:00,4,1,757.0,757.0,[757.0],1,['227208-webtirf']
7123-PR,2025-03-12 14:00:00,4,1,675.0,675.0,[675.0],1,['227208-webtirf']
7123-PR,2025-03-12 15:00:00,4,1,774.0,774.0,[774.0],1,['227208-webtirf']
7123-PR,2025-03-12 16:00:00,4,1,761.0,761.0,[761.0],1,['227208-webtirf']
7123-PR,2025-03-12 17:00:00,4,1,749.0,749.0,[749.0],1,['227208-webtirf']
7123-PR,2025-03-12 18:00:00,4,1,509.0,509.0,[509.0],1,['227208-webtirf']
7123-PR,2025-03-12 19:00:00,4,1,423.0,423.0,[423.0],1,['227208-webtirf']
7123-PR,2025-03-12 20:00:00,4,1,397.0,397.0,[397.0],1,['227208-webtirf']
7123-PR,2025-03-12 21:00:00,4,1,367.0,367.0,[367.0],1,['227208-webtirf']
7123-PR,2025-03-12 22:00:00,4,1,254.0,254.0,[254.0],1,['227208-webtirf']
7123-PR,2025-03-12 23:00:00,4,1,134.0,134.0,[134.0],1,['227208-webtirf']
7123-PR,2025-03-13 00:00:00,3,1,74.0,74.0,[74.0],1,['227208-webtirf']
7123-PR,2025-03-13 01:00:00,3,1,0.0,0.0,[0.0],1,['227208-webtirf']
7123-PR,2025-03-15 00:00:00,24,1,126.0,126.0,[126.0],1,['227541-webtirf']
7123-PR,2025-03-15 01:00:00,12,1,64.0,64.0,[64.0],1,['227541-webtirf']
7123-PR,2025-03-15 02:00:00,11,1,72.0,72.0,[72.0],1,['227541-webtirf']
7123-PR,2025-03-15 03:00:00,8,1,63.0,63.0,[63.0],1,['227541-webtirf']
7123-PR,2025-03-15 04:00:00,5,1,101.0,101.0,[101.0],1,['227541-webtirf']
7123-PR,2025-03-15 05:00:00,3,1,156.0,156.0,[156.0],1,['227541-webtirf']
7123-PR,2025-03-15 06:00:00,3,1,159.0,159.0,[159.0],1,['227541-webtirf']
7123-PR,2025-03-15 07:00:00,2,1,259.0,259.0,[259.0],1,['227541-webtirf']
7123-PR,2025-05-23 10:00:00,3,1,1345.0,1345.0,[1345.0],1,['236567-webtirf']
7123-PR,2025-06-30 06:00:00,3,1,1076.0,1076.0,[1076.0],1,['240627-webtirf']
7123-PR,2025-09-11 00:00:00,8,1,153.0,153.0,[153.0],2,"['249140-webtirf', '249140.0-webtirf']"
7123-PR,2025-09-11 05:00:00,5,1,612.0,612.0,[612.0],1,['249221-webtirf']
7123-PR,2025-09-11 06:00:00,2,1,1018.0,1018.0,[1018.0],1,['249221-webtirf']
7123-PR,2025-09-11 07:00:00,2,1,1465.0,1465.0,[1465.0],1,['249221-webtirf']
7123-PR,2025-09-11 08:00:00,2,1,1563.0,1563.0,[1563.0],1,['249221-webtirf']
7123-PR,2025-09-11 09:00:00,2,1,1339.0,1339.0,[1339.0],1,['249221-webtirf']
7123-PR,2025-09-11 10:00:00,2,1,1019.0,1019.0,[1019.0],1,['249221-webtirf']
7123-PR,2025-09-11 11:00:00,2,1,1214.0,1214.0,[1214.0],1,['249221-webtirf']
7123-PR,2025-09-17 06:00:00,3,1,1261.0,1261.0,[1261.0],1,['249852-webtirf']
7123-PR,2025-10-21 00:00:00,2,2,10.0,147.0,"[10.0, 147.0]",1,['NO_INCIDENT']
7123-PR,2025-12-02 08:00:00,2,1,1609.0,1609.0,[1609.0],1,['257907-webtirf']
7123-PR,2025-12-27 21:00:00,2,1,398.0,398.0,[398.0],1,['260389-webtirf']
7126,2025-01-10 08:00:00,2,1,539.0,539.0,[539.0],1,['220170.0-webtirf']
7126,2025-01-12 20:00:00,7,1,201.0,201.0,[201.0],2,"['220297-webtirf', '220298-webtirf']"
7126,2025-01-21 06:00:00,4,1,450.0,450.0,[450.0],1,['221501-webtirf']
7126,2025-03-09 04:00:00,2,1,22.0,22.0,[22.0],1,['226627-webtirf']
7126,2025-04-24 08:00:00,2,1,610.0,610.0,[610.0],1,['232454-webtirf']
7126,2025-05-10 03:00:00,2,1,37.0,37.0,[37.0],1,['234156-webtirf']
7126,2025-06-06 11:00:00,2,1,723.0,723.0,[723.0],1,['238323-webtirf']
7126,2025-06-19 21:00:00,8,1,302.0,302.0,[302.0],1,['239593-webtirf']
7126,2025-07-31 09:00:00,3,1,601.0,601.0,[601.0],1,['243965-webtirf']
7126,2025-09-13 13:00:00,6,1,806.0,806.0,[806.0],2,"['249490-webtirf', '249490.0-webtirf']"
7126,2025-09-13 14:00:00,2,1,771.0,771.0,[771.0],2,"['249490-webtirf', '249490.0-webtirf']"
7126,2025-09-15 21:00:00,3,1,174.0,174.0,[174.0],1,['249651-webtirf']
7126,2025-09-23 08:00:00,6,1,817.0,817.0,[817.0],2,"['250410-webtirf', '250410.0-webtirf']"
7126,2025-10-07 03:00:00,5,1,22.0,22.0,[22.0],1,['251763-webtirf']
7126,2025-10-10 12:00:00,3,1,780.0,780.0,[780.0],1,['252224-webtirf']
7126,2025-10-21 00:00:00,2,2,6.0,16.0,"[6.0, 16.0]",1,['NO_INCIDENT']
7126,2025-11-11 10:00:00,5,1,638.0,638.0,[638.0],1,['255387-webtirf']
7126,2025-11-11 11:00:00,3,1,681.0,681.0,[681.0],1,['255387-webtirf']
7126,2025-11-11 12:00:00,2,1,670.0,670.0,[670.0],1,['255387-webtirf']
7126,2025-11-11 13:00:00,2,1,655.0,655.0,[655.0],1,['255387-webtirf']
7126,2025-11-28 07:00:00,2,1,612.0,612.0,[612.0],1,['257486-webtirf']
7126,2025-12-13 02:00:00,4,1,29.0,29.0,[29.0],1,['259147-webtirf']
7132,2025-01-17 04:00:00,5,1,210.0,210.0,[210.0],1,['220993-webtirf']
7132,2025-01-17 05:00:00,2,1,639.0,639.0,[639.0],1,['220993-webtirf']
7132,2025-01-17 06:00:00,2,1,1244.0,1244.0,[1244.0],1,['220993-webtirf']
7132,2025-01-26 23:00:00,2,1,352.0,352.0,[352.0],1,['221928-webtirf']
7132,2025-01-28 21:00:00,2,1,461.0,461.0,[461.0],1,['222140.0-webtirf']
7132,2025-03-16 16:00:00,26,1,1193.0,1193.0,[1193.0],1,['227669-webtirf']
7132,2025-03-16 17:00:00,20,1,1217.0,1217.0,[1217.0],1,['227669-webtirf']
7132,2025-03-16 18:00:00,18,1,1025.0,1025.0,[1025.0],1,['227669-webtirf']
7132,2025-03-16 19:00:00,15,1,749.0,749.0,[749.0],1,['227669-webtirf']
7132,2025-03-16 20:00:00,14,1,674.0,674.0,[674.0],1,['227669-webtirf']
7132,2025-03-16 21:00:00,13,1,540.0,540.0,[540.0],1,['227669-webtirf']
7132,2025-03-16 22:00:00,11,1,373.0,373.0,[373.0],1,['227669-webtirf']
7132,2025-03-16 23:00:00,10,1,224.0,224.0,[224.0],1,['227669-webtirf']
7132,2025-03-17 00:00:00,9,1,136.0,136.0,[136.0],1,['227669-webtirf']
7132,2025-03-17 01:00:00,7,1,97.0,97.0,[97.0],1,['227669-webtirf']
7132,2025-03-17 02:00:00,7,1,79.0,79.0,[79.0],1,['227669-webtirf']
7132,2025-03-17 03:00:00,6,1,134.0,134.0,[134.0],1,['227669-webtirf']
7132,2025-03-17 04:00:00,5,1,402.0,402.0,[402.0],1,['227669-webtirf']
7132,2025-03-17 05:00:00,3,1,1092.0,1092.0,[1092.0],1,['227669-webtirf']
7132,2025-03-17 06:00:00,2,1,2140.0,2140.0,[2140.0],1,['227669-webtirf']
7132,2025-03-31 22:00:00,2,1,313.0,313.0,[313.0],1,['229789-webtirf']
7132,2025-04-08 06:00:00,3,1,2352.0,2352.0,[2352.0],1,['230712-webtirf']
7132,2025-04-14 07:00:00,4,1,1540.0,1540.0,[1540.0],1,['231402-webtirf']
7132,2025-05-31 22:00:00,5,1,483.0,483.0,[483.0],1,['237556-webtirf']
7132,2025-06-03 23:00:00,3,1,172.0,172.0,[172.0],1,['237944-webtirf']
7132,2025-06-04 00:00:00,2,1,92.0,92.0,[92.0],1,['237944-webtirf']
7132,2025-06-13 03:00:00,3,1,175.0,175.0,[175.0],1,['238899-webtirf']
7132,2025-06-14 07:00:00,2,1,867.0,867.0,[867.0],1,['239028-webtirf']
7132,2025-06-28 13:00:00,3,1,1259.0,1259.0,[1259.0],1,['240450.0-webtirf']
7132,2025-07-14 08:00:00,2,1,1914.0,1914.0,[1914.0],1,['242137-webtirf']
7132,2025-09-21 20:00:00,6,1,548.0,548.0,[548.0],1,['250222-webtirf']
7132,2025-10-01 23:00:00,5,1,205.0,205.0,[205.0],1,['251321-webtirf']
7132,2025-10-02 00:00:00,4,1,123.0,123.0,[123.0],1,['251321-webtirf']
7132,2025-10-02 01:00:00,4,1,66.0,66.0,[66.0],1,['251321-webtirf']
7132,2025-10-02 02:00:00,4,1,69.0,69.0,[69.0],1,['251321-webtirf']
7132,2025-10-02 03:00:00,4,1,151.0,151.0,[151.0],1,['251321-webtirf']
7132,2025-10-02 04:00:00,4,1,415.0,415.0,[415.0],1,['251321-webtirf']
7132,2025-10-02 05:00:00,4,1,1175.0,1175.0,[1175.0],1,['251321-webtirf']
7132,2025-10-02 06:00:00,4,1,2240.0,2240.0,[2240.0],1,['251321-webtirf']
7132,2025-10-02 07:00:00,4,1,2111.0,2111.0,[2111.0],1,['251321-webtirf']
7132,2025-10-02 08:00:00,4,1,1871.0,1871.0,[1871.0],1,['251321-webtirf']
7132,2025-10-02 09:00:00,4,1,1349.0,1349.0,[1349.0],1,['251321-webtirf']
7132,2025-10-02 10:00:00,4,1,1219.0,1219.0,[1219.0],1,['251321-webtirf']
7132,2025-10-02 11:00:00,4,1,1155.0,1155.0,[1155.0],1,['251321-webtirf']
7132,2025-10-02 12:00:00,4,1,1054.0,1054.0,[1054.0],1,['251321-webtirf']
