n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,class_weight,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1
300,20.0,20,10,0.5,balanced,0.4119897959183674,0.30889237663061403,0.31075566936386073,0.30889237663061403,0.2974091332212001,0.43883632577345866
300,20.0,20,10,0.5,balanced_subsample,0.43239795918367346,0.3310025361947979,0.33009323788302597,0.3310025361947979,0.3192989229831335,0.4581842991718126
300,20.0,20,20,sqrt,balanced,0.399234693877551,0.3077063928031208,0.30881226441017584,0.3077063928031208,0.2932085045105252,0.4273188310406909
300,20.0,20,20,sqrt,balanced_subsample,0.4107142857142857,0.32078474188815725,0.31919086333720487,0.32078474188815725,0.3048491491599778,0.4383429769687797
300,20.0,20,20,0.5,balanced,0.4119897959183674,0.30889237663061403,0.31075566936386073,0.30889237663061403,0.2974091332212001,0.43883632577345866
300,20.0,20,20,0.5,balanced_subsample,0.43239795918367346,0.3310025361947979,0.33009323788302597,0.3310025361947979,0.3192989229831335,0.4581842991718126
300,,5,10,sqrt,balanced,0.5076530612244898,0.3151448360571838,0.30468720821661993,0.3151448360571838,0.3046856316628989,0.5011632583389206
300,,5,10,sqrt,balanced_subsample,0.514030612244898,0.324194615988263,0.33909892879647135,0.324194615988263,0.3188470066518847,0.5079632185468422
300,,5,10,0.5,balanced,0.5178571428571429,0.31634878933660876,0.30711242215666995,0.31634878933660876,0.3059848852352851,0.5070678418088302
300,,5,10,0.5,balanced_subsample,0.5216836734693877,0.31823558178943895,0.31260767581368826,0.31823558178943895,0.307307310906171,0.5092396545099664
300,,5,20,sqrt,balanced,0.4770408163265306,0.30978311553902665,0.3087053065524867,0.30978311553902665,0.3046169808702326,0.48441691332753334
300,,5,20,sqrt,balanced_subsample,0.48086734693877553,0.31549740125331244,0.3142083002907745,0.31549740125331244,0.3090126446058649,0.48710733980492094
300,,5,20,0.5,balanced,0.49489795918367346,0.3236914713341749,0.32035813386022305,0.3236914713341749,0.3170902125079243,0.49951969118316275
300,,5,20,0.5,balanced_subsample,0.49489795918367346,0.31627349960762907,0.3098191729680632,0.31627349960762907,0.3089665624098214,0.49696906262567203
300,,10,10,sqrt,balanced,0.4630102040816326,0.31793783479477294,0.3173675925304207,0.31793783479477294,0.31054096279660187,0.47775862554278625
300,,10,10,sqrt,balanced_subsample,0.47066326530612246,0.32298725078758517,0.32104533928008544,0.32298725078758517,0.31555715293585185,0.485382391245704
300,,10,10,0.5,balanced,0.47066326530612246,0.3117417857995837,0.3091882109549368,0.3117417857995837,0.30540161116123915,0.480757257871209
300,,10,10,0.5,balanced_subsample,0.4770408163265306,0.3172010872655726,0.31799419730109196,0.3172010872655726,0.3122154716292647,0.486036801995018
300,,10,20,sqrt,balanced,0.4630102040816326,0.31793783479477294,0.3173675925304207,0.31793783479477294,0.31054096279660187,0.47775862554278625
300,,10,20,sqrt,balanced_subsample,0.47066326530612246,0.32298725078758517,0.32104533928008544,0.32298725078758517,0.31555715293585185,0.485382391245704
300,,10,20,0.5,balanced,0.47066326530612246,0.3117417857995837,0.3091882109549368,0.3117417857995837,0.30540161116123915,0.480757257871209
300,,10,20,0.5,balanced_subsample,0.4770408163265306,0.3172010872655726,0.31799419730109196,0.3172010872655726,0.3122154716292647,0.486036801995018
300,,20,10,sqrt,balanced,0.3979591836734694,0.30117233614248184,0.30217120744875164,0.30117233614248184,0.28680539373590136,0.42520267700253167
300,,20,10,sqrt,balanced_subsample,0.4107142857142857,0.32309938926609577,0.3214446140383289,0.32309938926609577,0.30724779659997387,0.43864187551588785
300,,20,10,0.5,balanced,0.40816326530612246,0.30828141526493563,0.31032997962313486,0.30828141526493563,0.29607331598848696,0.4357499252780044
