event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3
CONTROL__68025__2025112421,68025,2025-11-24 21:00:00,2025-11-24 18:00:00,2025-11-25 00:00:00,NORMAL,GROUP__68025__0041,CONTROL,747.0,625.0,505.0,464.0,278.0,161.0,5.0
CONTROL__68025__2025050521,68025,2025-05-05 21:00:00,2025-05-05 18:00:00,2025-05-06 00:00:00,NORMAL,GROUP__68025__0041,CONTROL,34.0,22.0,15.0,13.0,5.0,10.0,129.0
CONTROL__7248__2025070101,7248,2025-07-01 01:00:00,2025-06-30 22:00:00,2025-07-01 04:00:00,NORMAL,GROUP__7248__0038,CONTROL,314.0,181.0,49.0,45.0,53.0,77.0,117.0
CONTROL__7248__2025072901,7248,2025-07-29 01:00:00,2025-07-28 22:00:00,2025-07-29 04:00:00,NORMAL,GROUP__7248__0038,CONTROL,0.0,0.0,38.0,56.0,43.0,67.0,126.0
CONTROL__7132__2025071509,7132,2025-07-15 09:00:00,2025-07-15 06:00:00,2025-07-15 12:00:00,NORMAL,GROUP__7132__0023,CONTROL,2051.0,2080.0,1916.0,1315.0,1113.0,962.0,1052.0
CONTROL__7132__2025052009,7132,2025-05-20 09:00:00,2025-05-20 06:00:00,2025-05-20 12:00:00,NORMAL,GROUP__7132__0023,CONTROL,2136.0,2236.0,2034.0,1482.0,973.0,935.0,954.0
CONTROL__7132__2025121609,7132,2025-12-16 09:00:00,2025-12-16 06:00:00,2025-12-16 12:00:00,NORMAL,GROUP__7132__0023,CONTROL,1440.0,1472.0,1303.0,1098.0,1116.0,1092.0,1076.0
CONTROL__7132__2025012809,7132,2025-01-28 09:00:00,2025-01-28 06:00:00,2025-01-28 12:00:00,NORMAL,GROUP__7132__0023,CONTROL,1838.0,1949.0,1984.0,1204.0,909.0,964.0,838.0
CONTROL__7179__2025072210,7179,2025-07-22 10:00:00,2025-07-22 07:00:00,2025-07-22 13:00:00,NORMAL,GROUP__7179__0082,CONTROL,1439.0,1617.0,1465.0,1278.0,1309.0,1380.0,1550.0
CONTROL__7179__2025061010,7179,2025-06-10 10:00:00,2025-06-10 07:00:00,2025-06-10 13:00:00,NORMAL,GROUP__7179__0082,CONTROL,1739.0,1546.0,1528.0,1388.0,1367.0,1230.0,1256.0
CONTROL__74229__2025072221,74229,2025-07-22 21:00:00,2025-07-22 18:00:00,2025-07-23 00:00:00,NORMAL,GROUP__74229__0005,CONTROL,1211.0,730.0,581.0,554.0,360.0,158.0,4.0
CONTROL__74229__2025021121,74229,2025-02-11 21:00:00,2025-02-11 18:00:00,2025-02-12 00:00:00,NORMAL,GROUP__74229__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7120__2025090221,7120,2025-09-02 21:00:00,2025-09-02 18:00:00,2025-09-03 00:00:00,NORMAL,GROUP__7120__0053,CONTROL,653.0,553.0,439.0,447.0,342.0,217.0,7.0
CONTROL__7120__2025031121,7120,2025-03-11 21:00:00,2025-03-11 18:00:00,2025-03-12 00:00:00,NORMAL,GROUP__7120__0053,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CONTROL__7121__2025050621,7121,2025-05-06 21:00:00,2025-05-06 18:00:00,2025-05-07 00:00:00,NORMAL,GROUP__7121__0053,CONTROL,486.0,347.0,247.0,235.0,149.0,82.0,1.0
CONTROL__7121__2025111121,7121,2025-11-11 21:00:00,2025-11-11 18:00:00,2025-11-12 00:00:00,NORMAL,GROUP__7121__0053,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__68025__2025102821,68025,2025-10-28 21:00:00,2025-10-28 18:00:00,2025-10-29 00:00:00,NORMAL,GROUP__68025__0042,CONTROL,33.0,23.0,21.0,26.0,15.0,5.0,128.0
CONTROL__68025__2025020421,68025,2025-02-04 21:00:00,2025-02-04 18:00:00,2025-02-05 00:00:00,NORMAL,GROUP__68025__0042,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025041601,7112,2025-04-16 01:00:00,2025-04-15 22:00:00,2025-04-16 04:00:00,NORMAL,GROUP__7112__0054,CONTROL,453.0,217.0,148.0,96.0,52.0,85.0,217.0
CONTROL__7112__2025100101,7112,2025-10-01 01:00:00,2025-09-30 22:00:00,2025-10-01 04:00:00,NORMAL,GROUP__7112__0054,CONTROL,479.0,300.0,165.0,93.0,66.0,84.0,224.0
CONTROL__7248__2025071604,7248,2025-07-16 04:00:00,2025-07-16 01:00:00,2025-07-16 07:00:00,NORMAL,GROUP__7248__0039,CONTROL,38.0,58.0,85.0,121.0,250.0,314.0,238.0
CONTROL__7248__2025091704,7248,2025-09-17 04:00:00,2025-09-17 01:00:00,2025-09-17 07:00:00,NORMAL,GROUP__7248__0039,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025061105,10011,2025-06-11 05:00:00,2025-06-11 02:00:00,2025-06-11 08:00:00,NORMAL,GROUP__10011__0034,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025123105,10011,2025-12-31 05:00:00,2025-12-31 02:00:00,2025-12-31 08:00:00,NORMAL,GROUP__10011__0034,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025012905,7139,2025-01-29 05:00:00,2025-01-29 02:00:00,2025-01-29 08:00:00,NORMAL,GROUP__7139__0034,CONTROL,0.0,0.0,18.0,44.0,158.0,190.0,212.0
CONTROL__7139__2025040905,7139,2025-04-09 05:00:00,2025-04-09 02:00:00,2025-04-09 08:00:00,NORMAL,GROUP__7139__0034,CONTROL,64.0,68.0,179.0,703.0,1688.0,2725.0,3038.0
CONTROL__T0342__2025110508,T0342,2025-11-05 08:00:00,2025-11-05 05:00:00,2025-11-05 11:00:00,NORMAL,GROUP__T0342__0002,CONTROL,55.0,177.0,315.0,233.0,144.0,121.0,93.0
CONTROL__T0342__2025011508,T0342,2025-01-15 08:00:00,2025-01-15 05:00:00,2025-01-15 11:00:00,NORMAL,GROUP__T0342__0002,CONTROL,9.0,25.0,15.0,16.0,18.0,11.0,14.0
CONTROL__T0342__2025091708,T0342,2025-09-17 08:00:00,2025-09-17 05:00:00,2025-09-17 11:00:00,NORMAL,GROUP__T0342__0002,CONTROL,22.0,67.0,143.0,159.0,111.0,120.0,155.0
CONTROL__T0342__2025072308,T0342,2025-07-23 08:00:00,2025-07-23 05:00:00,2025-07-23 11:00:00,NORMAL,GROUP__T0342__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7179__2025052813,7179,2025-05-28 13:00:00,2025-05-28 10:00:00,2025-05-28 16:00:00,NORMAL,GROUP__7179__0083,CONTROL,1411.0,1369.0,1492.0,1524.0,1845.0,1985.0,1804.0
CONTROL__7179__2025070913,7179,2025-07-09 13:00:00,2025-07-09 10:00:00,2025-07-09 16:00:00,NORMAL,GROUP__7179__0083,CONTROL,481.0,462.0,498.0,507.0,492.0,438.0,341.0
CONTROL__29005__2025090320,29005,2025-09-03 20:00:00,2025-09-03 17:00:00,2025-09-03 23:00:00,NORMAL,GROUP__29005__0022,CONTROL,309.0,231.0,134.0,107.0,81.0,63.0,51.0
CONTROL__29005__2025110520,29005,2025-11-05 20:00:00,2025-11-05 17:00:00,2025-11-05 23:00:00,NORMAL,GROUP__29005__0022,CONTROL,3540.0,3019.0,2105.0,1891.0,1700.0,0.0,0.0
CONTROL__7112__2025010823,7112,2025-01-08 23:00:00,2025-01-08 20:00:00,2025-01-09 02:00:00,NORMAL,GROUP__7112__0055,CONTROL,25.0,29.0,22.0,15.0,8.0,6.0,14.0
CONTROL__7112__2025091023,7112,2025-09-10 23:00:00,2025-09-10 20:00:00,2025-09-11 02:00:00,NORMAL,GROUP__7112__0055,CONTROL,50.0,33.0,22.0,24.0,17.0,7.0,14.0
CONTROL__7112__2025100823,7112,2025-10-08 23:00:00,2025-10-08 20:00:00,2025-10-09 02:00:00,NORMAL,GROUP__7112__0055,CONTROL,768.0,675.0,467.0,290.0,15.0,14.0,22.0
CONTROL__7112__2025012223,7112,2025-01-22 23:00:00,2025-01-22 20:00:00,2025-01-23 02:00:00,NORMAL,GROUP__7112__0055,CONTROL,0.0,0.0,0.0,0.0,6.0,6.0,7.0
CONTROL__10011__2025032000,10011,2025-03-20 00:00:00,2025-03-19 21:00:00,2025-03-20 03:00:00,NORMAL,GROUP__10011__0035,CONTROL,217.0,186.0,76.0,25.0,8.0,9.0,17.0
CONTROL__10011__2025041000,10011,2025-04-10 00:00:00,2025-04-09 21:00:00,2025-04-10 03:00:00,NORMAL,GROUP__10011__0035,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025120400,7139,2025-12-04 00:00:00,2025-12-03 21:00:00,2025-12-04 03:00:00,NORMAL,GROUP__7139__0035,CONTROL,49.0,43.0,24.0,17.0,6.0,12.0,12.0
CONTROL__7139__2025112000,7139,2025-11-20 00:00:00,2025-11-19 21:00:00,2025-11-20 03:00:00,NORMAL,GROUP__7139__0035,CONTROL,1454.0,995.0,546.0,13.0,15.0,12.0,11.0
CONTROL__7270__2025112004,7270,2025-11-20 04:00:00,2025-11-20 01:00:00,2025-11-20 07:00:00,NORMAL,GROUP__7270__0020,CONTROL,109.0,80.0,142.0,342.0,1195.0,1667.0,849.0
CONTROL__7270__2025081404,7270,2025-08-14 04:00:00,2025-08-14 01:00:00,2025-08-14 07:00:00,NORMAL,GROUP__7270__0020,CONTROL,32.0,38.0,41.0,108.0,260.0,370.0,316.0
CONTROL__50240__2025082104,50240,2025-08-21 04:00:00,2025-08-21 01:00:00,2025-08-21 07:00:00,NORMAL,GROUP__50240__0043,CONTROL,29.0,33.0,43.0,61.0,166.0,250.0,219.0
CONTROL__50240__2025042404,50240,2025-04-24 04:00:00,2025-04-24 01:00:00,2025-04-24 07:00:00,NORMAL,GROUP__50240__0043,CONTROL,138.0,168.0,230.0,576.0,1741.0,2257.0,2203.0
CONTROL__50240__2025010204,50240,2025-01-02 04:00:00,2025-01-02 01:00:00,2025-01-02 07:00:00,NORMAL,GROUP__50240__0043,CONTROL,227.0,148.0,224.0,423.0,1036.0,1422.0,1450.0
CONTROL__50240__2025060504,50240,2025-06-05 04:00:00,2025-06-05 01:00:00,2025-06-05 07:00:00,NORMAL,GROUP__50240__0043,CONTROL,34.0,50.0,71.0,114.0,317.0,491.0,330.0
CONTROL__23067__2025072405,23067,2025-07-24 05:00:00,2025-07-24 02:00:00,2025-07-24 08:00:00,NORMAL,GROUP__23067__0035,CONTROL,31.0,40.0,48.0,46.0,90.0,100.0,90.0
CONTROL__23067__2025121805,23067,2025-12-18 05:00:00,2025-12-18 02:00:00,2025-12-18 08:00:00,NORMAL,GROUP__23067__0035,CONTROL,421.0,1055.0,1689.0,2224.0,2196.0,2093.0,1531.0
CONTROL__68025__2025111306,68025,2025-11-13 06:00:00,2025-11-13 03:00:00,2025-11-13 09:00:00,NORMAL,GROUP__68025__0043,CONTROL,65.0,152.0,467.0,1032.0,1315.0,1486.0,1210.0
CONTROL__68025__2025011606,68025,2025-01-16 06:00:00,2025-01-16 03:00:00,2025-01-16 09:00:00,NORMAL,GROUP__68025__0043,CONTROL,49.0,126.0,449.0,936.0,1222.0,1282.0,1179.0
CONTROL__7179__2025092508,7179,2025-09-25 08:00:00,2025-09-25 05:00:00,2025-09-25 11:00:00,NORMAL,GROUP__7179__0084,CONTROL,230.0,342.0,361.0,357.0,436.0,520.0,514.0
CONTROL__7179__2025102308,7179,2025-10-23 08:00:00,2025-10-23 05:00:00,2025-10-23 11:00:00,NORMAL,GROUP__7179__0084,CONTROL,962.0,1268.0,1490.0,1551.0,1430.0,1408.0,1310.0
CONTROL__53003__2025091110,53003,2025-09-11 10:00:00,2025-09-11 07:00:00,2025-09-11 13:00:00,NORMAL,GROUP__53003__0014,CONTROL,115.0,134.0,173.0,210.0,205.0,205.0,240.0
CONTROL__53003__2025073110,53003,2025-07-31 10:00:00,2025-07-31 07:00:00,2025-07-31 13:00:00,NORMAL,GROUP__53003__0014,CONTROL,2760.0,2224.0,1666.0,1503.0,1382.0,1357.0,1399.0
CONTROL__7112__2025041718,7112,2025-04-17 18:00:00,2025-04-17 15:00:00,2025-04-17 21:00:00,NORMAL,GROUP__7112__0056,CONTROL,142.0,121.0,109.0,87.0,79.0,67.0,33.0
CONTROL__7112__2025042418,7112,2025-04-24 18:00:00,2025-04-24 15:00:00,2025-04-24 21:00:00,NORMAL,GROUP__7112__0056,CONTROL,153.0,113.0,105.0,100.0,60.0,53.0,38.0
CONTROL__F3FWY003__2025062006,F3FWY003,2025-06-20 06:00:00,2025-06-20 03:00:00,2025-06-20 09:00:00,NORMAL,GROUP__F3FWY003__0040,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY003__2025020706,F3FWY003,2025-02-07 06:00:00,2025-02-07 03:00:00,2025-02-07 09:00:00,NORMAL,GROUP__F3FWY003__0040,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__50240__2025080109,50240,2025-08-01 09:00:00,2025-08-01 06:00:00,2025-08-01 12:00:00,NORMAL,GROUP__50240__0044,CONTROL,317.0,270.0,281.0,371.0,406.0,356.0,379.0
CONTROL__50240__2025061309,50240,2025-06-13 09:00:00,2025-06-13 06:00:00,2025-06-13 12:00:00,NORMAL,GROUP__50240__0044,CONTROL,539.0,431.0,377.0,372.0,370.0,394.0,349.0
CONTROL__23067__2025112109,23067,2025-11-21 09:00:00,2025-11-21 06:00:00,2025-11-21 12:00:00,NORMAL,GROUP__23067__0036,CONTROL,94.0,109.0,108.0,117.0,104.0,109.0,111.0
CONTROL__23067__2025100309,23067,2025-10-03 09:00:00,2025-10-03 06:00:00,2025-10-03 12:00:00,NORMAL,GROUP__23067__0036,CONTROL,169.0,147.0,115.0,137.0,114.0,113.0,91.0
CONTROL__7120__2025041812,7120,2025-04-18 12:00:00,2025-04-18 09:00:00,2025-04-18 15:00:00,NORMAL,GROUP__7120__0054,CONTROL,678.0,676.0,669.0,641.0,696.0,596.0,571.0
CONTROL__7120__2025080812,7120,2025-08-08 12:00:00,2025-08-08 09:00:00,2025-08-08 15:00:00,NORMAL,GROUP__7120__0054,CONTROL,739.0,667.0,677.0,647.0,639.0,687.0,702.0
CONTROL__7121__2025013112,7121,2025-01-31 12:00:00,2025-01-31 09:00:00,2025-01-31 15:00:00,NORMAL,GROUP__7121__0054,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7121__2025100312,7121,2025-10-03 12:00:00,2025-10-03 09:00:00,2025-10-03 15:00:00,NORMAL,GROUP__7121__0054,CONTROL,51.0,53.0,54.0,53.0,81.0,70.0,64.0
CONTROL__23067__2025053109,23067,2025-05-31 09:00:00,2025-05-31 06:00:00,2025-05-31 12:00:00,NORMAL,GROUP__23067__0037,CONTROL,41.0,57.0,69.0,70.0,58.0,48.0,52.0
CONTROL__23067__2025031509,23067,2025-03-15 09:00:00,2025-03-15 06:00:00,2025-03-15 12:00:00,NORMAL,GROUP__23067__0037,CONTROL,57.0,80.0,77.0,86.0,83.0,63.0,69.0
CONTROL__68025__2025120702,68025,2025-12-07 02:00:00,2025-12-06 23:00:00,2025-12-07 05:00:00,NORMAL,GROUP__68025__0044,CONTROL,10.0,254.0,151.0,112.0,80.0,99.0,148.0
CONTROL__68025__2025042002,68025,2025-04-20 02:00:00,2025-04-19 23:00:00,2025-04-20 05:00:00,NORMAL,GROUP__68025__0044,CONTROL,19.0,25.0,9.0,6.0,4.0,5.0,6.0
CONTROL__7164__2025060802,7164,2025-06-08 02:00:00,2025-06-07 23:00:00,2025-06-08 05:00:00,NORMAL,GROUP__7164__0018,CONTROL,201.0,14.0,14.0,6.0,4.0,6.0,15.0
CONTROL__7164__2025051802,7164,2025-05-18 02:00:00,2025-05-17 23:00:00,2025-05-18 05:00:00,NORMAL,GROUP__7164__0018,CONTROL,30.0,26.0,10.0,12.0,8.0,2.0,13.0
CONTROL__7179__2025020202,7179,2025-02-02 02:00:00,2025-02-01 23:00:00,2025-02-02 05:00:00,NORMAL,GROUP__7179__0085,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7179__2025081002,7179,2025-08-10 02:00:00,2025-08-09 23:00:00,2025-08-10 05:00:00,NORMAL,GROUP__7179__0085,CONTROL,903.0,647.0,432.0,331.0,224.0,196.0,231.0
CONTROL__68025__2025122106,68025,2025-12-21 06:00:00,2025-12-21 03:00:00,2025-12-21 09:00:00,NORMAL,GROUP__68025__0044,CONTROL,5.0,8.0,20.0,17.0,23.0,34.0,36.0
CONTROL__68025__2025030906,68025,2025-03-09 06:00:00,2025-03-09 03:00:00,2025-03-09 09:00:00,NORMAL,GROUP__68025__0044,CONTROL,69.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7163__2025042008,7163,2025-04-20 08:00:00,2025-04-20 05:00:00,2025-04-20 11:00:00,NORMAL,GROUP__7163__0039,CONTROL,20.0,21.0,24.0,31.0,38.0,47.0,34.0
CONTROL__7163__2025122808,7163,2025-12-28 08:00:00,2025-12-28 05:00:00,2025-12-28 11:00:00,NORMAL,GROUP__7163__0039,CONTROL,124.0,163.0,213.0,261.0,477.0,576.0,647.0
CONTROL__7150__2025060820,7150,2025-06-08 20:00:00,2025-06-08 17:00:00,2025-06-08 23:00:00,NORMAL,GROUP__7150__0006,CONTROL,24.0,28.0,17.0,22.0,10.0,9.0,6.0
CONTROL__7150__2025012620,7150,2025-01-26 20:00:00,2025-01-26 17:00:00,2025-01-26 23:00:00,NORMAL,GROUP__7150__0006,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7120__2025111621,7120,2025-11-16 21:00:00,2025-11-16 18:00:00,2025-11-17 00:00:00,NORMAL,GROUP__7120__0055,CONTROL,30.0,31.0,24.0,17.0,20.0,11.0,115.0
CONTROL__7120__2025032321,7120,2025-03-23 21:00:00,2025-03-23 18:00:00,2025-03-24 00:00:00,NORMAL,GROUP__7120__0055,CONTROL,634.0,520.0,498.0,433.0,366.0,250.0,13.0
CONTROL__7121__2025101221,7121,2025-10-12 21:00:00,2025-10-12 18:00:00,2025-10-13 00:00:00,NORMAL,GROUP__7121__0055,CONTROL,327.0,246.0,271.0,280.0,186.0,91.0,6.0
CONTROL__7121__2025011221,7121,2025-01-12 21:00:00,2025-01-12 18:00:00,2025-01-13 00:00:00,NORMAL,GROUP__7121__0055,CONTROL,78.0,62.0,69.0,64.0,63.0,29.0,63.0
CONTROL__29005__2025091422,29005,2025-09-14 22:00:00,2025-09-14 19:00:00,2025-09-15 01:00:00,NORMAL,GROUP__29005__0023,CONTROL,2285.0,2194.0,1713.0,0.0,546.0,29.0,29.0
CONTROL__29005__2025090722,29005,2025-09-07 22:00:00,2025-09-07 19:00:00,2025-09-08 01:00:00,NORMAL,GROUP__29005__0023,CONTROL,107.0,90.0,65.0,52.0,45.0,259.0,158.0
CONTROL__7248__2025012623,7248,2025-01-26 23:00:00,2025-01-26 20:00:00,2025-01-27 02:00:00,NORMAL,GROUP__7248__0040,CONTROL,973.0,805.0,685.0,498.0,25.0,26.0,24.0
CONTROL__7248__2025042023,7248,2025-04-20 23:00:00,2025-04-20 20:00:00,2025-04-21 02:00:00,NORMAL,GROUP__7248__0040,CONTROL,53.0,44.0,42.0,34.0,33.0,19.0,33.0
CONTROL__50240__2025010603,50240,2025-01-06 03:00:00,2025-01-06 00:00:00,2025-01-06 06:00:00,NORMAL,GROUP__50240__0045,CONTROL,27.0,30.0,31.0,40.0,61.0,146.0,238.0
CONTROL__50240__2025102703,50240,2025-10-27 03:00:00,2025-10-27 00:00:00,2025-10-27 06:00:00,NORMAL,GROUP__50240__0045,CONTROL,57.0,50.0,59.0,88.0,150.0,347.0,530.0
CONTROL__7270__2025102803,7270,2025-10-28 03:00:00,2025-10-28 00:00:00,2025-10-28 06:00:00,NORMAL,GROUP__7270__0021,CONTROL,147.0,79.0,72.0,126.0,346.0,1196.0,1955.0
CONTROL__7270__2025021103,7270,2025-02-11 03:00:00,2025-02-11 00:00:00,2025-02-11 06:00:00,NORMAL,GROUP__7270__0021,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__34016__2025072204,34016,2025-07-22 04:00:00,2025-07-22 01:00:00,2025-07-22 07:00:00,NORMAL,GROUP__34016__0010,CONTROL,2.0,1.0,1.0,1.0,0.0,5.0,2.0
CONTROL__34016__2025042204,34016,2025-04-22 04:00:00,2025-04-22 01:00:00,2025-04-22 07:00:00,NORMAL,GROUP__34016__0010,CONTROL,0.0,0.0,0.0,0.0,4.0,2.0,2.0
CONTROL__7163__2025080506,7163,2025-08-05 06:00:00,2025-08-05 03:00:00,2025-08-05 09:00:00,NORMAL,GROUP__7163__0040,CONTROL,153.0,281.0,275.0,589.0,608.0,308.0,558.0
CONTROL__7163__2025112506,7163,2025-11-25 06:00:00,2025-11-25 03:00:00,2025-11-25 09:00:00,NORMAL,GROUP__7163__0040,CONTROL,11.0,16.0,61.0,128.0,100.0,98.0,98.0
CONTROL__53004__2025090906,53004,2025-09-09 06:00:00,2025-09-09 03:00:00,2025-09-09 09:00:00,NORMAL,GROUP__53004__0041,CONTROL,43.0,178.0,656.0,1509.0,2225.0,2112.0,1562.0
CONTROL__53004__2025072206,53004,2025-07-22 06:00:00,2025-07-22 03:00:00,2025-07-22 09:00:00,NORMAL,GROUP__53004__0041,CONTROL,20.0,31.0,83.0,236.0,167.0,119.0,124.0
CONTROL__F3FWY003__2025111819,F3FWY003,2025-11-18 19:00:00,2025-11-18 16:00:00,2025-11-18 22:00:00,NORMAL,GROUP__F3FWY003__0041,CONTROL,500.0,416.0,396.0,277.0,189.0,161.0,151.0
CONTROL__F3FWY003__2025012119,F3FWY003,2025-01-21 19:00:00,2025-01-21 16:00:00,2025-01-21 22:00:00,NORMAL,GROUP__F3FWY003__0041,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025082623,7112,2025-08-26 23:00:00,2025-08-26 20:00:00,2025-08-27 02:00:00,NORMAL,GROUP__7112__0057,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025031823,7112,2025-03-18 23:00:00,2025-03-18 20:00:00,2025-03-19 02:00:00,NORMAL,GROUP__7112__0057,CONTROL,51.0,37.0,23.0,20.0,0.0,0.0,0.0
CONTROL__7112__2025080600,7112,2025-08-06 00:00:00,2025-08-05 21:00:00,2025-08-06 03:00:00,NORMAL,GROUP__7112__0057,CONTROL,31.0,21.0,23.0,0.0,0.0,0.0,0.0
CONTROL__7112__2025040200,7112,2025-04-02 00:00:00,2025-04-01 21:00:00,2025-04-02 03:00:00,NORMAL,GROUP__7112__0057,CONTROL,0.0,0.0,0.0,153.0,98.0,53.0,80.0
CONTROL__7120__2025082002,7120,2025-08-20 02:00:00,2025-08-19 23:00:00,2025-08-20 05:00:00,NORMAL,GROUP__7120__0056,CONTROL,14.0,7.0,15.0,12.0,12.0,22.0,63.0
CONTROL__7120__2025052802,7120,2025-05-28 02:00:00,2025-05-27 23:00:00,2025-05-28 05:00:00,NORMAL,GROUP__7120__0056,CONTROL,13.0,10.0,11.0,14.0,14.0,27.0,55.0
CONTROL__7121__2025112602,7121,2025-11-26 02:00:00,2025-11-25 23:00:00,2025-11-26 05:00:00,NORMAL,GROUP__7121__0056,CONTROL,0.0,83.0,49.0,40.0,40.0,52.0,95.0
CONTROL__7121__2025042302,7121,2025-04-23 02:00:00,2025-04-22 23:00:00,2025-04-23 05:00:00,NORMAL,GROUP__7121__0056,CONTROL,103.0,52.0,32.0,20.0,37.0,40.0,76.0
CONTROL__9658__2025070903,9658,2025-07-09 03:00:00,2025-07-09 00:00:00,2025-07-09 06:00:00,NORMAL,GROUP__9658__0031,CONTROL,30.0,21.0,19.0,34.0,48.0,80.0,146.0
CONTROL__9658__2025020503,9658,2025-02-05 03:00:00,2025-02-05 00:00:00,2025-02-05 06:00:00,NORMAL,GROUP__9658__0031,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__9658__2025042303,9658,2025-04-23 03:00:00,2025-04-23 00:00:00,2025-04-23 06:00:00,NORMAL,GROUP__9658__0031,CONTROL,19.0,18.0,20.0,30.0,54.0,84.0,114.0
CONTROL__9658__2025111203,9658,2025-11-12 03:00:00,2025-11-12 00:00:00,2025-11-12 06:00:00,NORMAL,GROUP__9658__0031,CONTROL,138.0,127.0,72.0,88.0,181.0,534.0,1013.0
CONTROL__7251__2025072303,7251,2025-07-23 03:00:00,2025-07-23 00:00:00,2025-07-23 06:00:00,NORMAL,GROUP__7251__0031,CONTROL,13.0,17.0,16.0,16.0,24.0,48.0,90.0
CONTROL__7251__2025050703,7251,2025-05-07 03:00:00,2025-05-07 00:00:00,2025-05-07 06:00:00,NORMAL,GROUP__7251__0031,CONTROL,22.0,16.0,14.0,23.0,30.0,50.0,99.0
CONTROL__7163__2025080605,7163,2025-08-06 05:00:00,2025-08-06 02:00:00,2025-08-06 08:00:00,NORMAL,GROUP__7163__0041,CONTROL,94.0,141.0,248.0,277.0,627.0,632.0,417.0
CONTROL__7163__2025091705,7163,2025-09-17 05:00:00,2025-09-17 02:00:00,2025-09-17 08:00:00,NORMAL,GROUP__7163__0041,CONTROL,43.0,67.0,113.0,305.0,715.0,540.0,419.0
CONTROL__7163__2025010105,7163,2025-01-01 05:00:00,2025-01-01 02:00:00,2025-01-01 08:00:00,NORMAL,GROUP__7163__0041,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7163__2025100105,7163,2025-10-01 05:00:00,2025-10-01 02:00:00,2025-10-01 08:00:00,NORMAL,GROUP__7163__0041,CONTROL,6.0,9.0,25.0,52.0,114.0,93.0,115.0
CONTROL__53004__2025032606,53004,2025-03-26 06:00:00,2025-03-26 03:00:00,2025-03-26 09:00:00,NORMAL,GROUP__53004__0042,CONTROL,0.0,78.0,264.0,689.0,1218.0,1097.0,988.0
CONTROL__53004__2025021906,53004,2025-02-19 06:00:00,2025-02-19 03:00:00,2025-02-19 09:00:00,NORMAL,GROUP__53004__0042,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__51235__2025011520,51235,2025-01-15 20:00:00,2025-01-15 17:00:00,2025-01-15 23:00:00,NORMAL,GROUP__51235__0042,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__51235__2025020520,51235,2025-02-05 20:00:00,2025-02-05 17:00:00,2025-02-05 23:00:00,NORMAL,GROUP__51235__0042,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__9658__2025101520,9658,2025-10-15 20:00:00,2025-10-15 17:00:00,2025-10-15 23:00:00,NORMAL,GROUP__9658__0032,CONTROL,1072.0,980.0,895.0,661.0,640.0,552.0,298.0
CONTROL__9658__2025032620,9658,2025-03-26 20:00:00,2025-03-26 17:00:00,2025-03-26 23:00:00,NORMAL,GROUP__9658__0032,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7251__2025122423,7251,2025-12-24 23:00:00,2025-12-24 20:00:00,2025-12-25 02:00:00,NORMAL,GROUP__7251__0032,CONTROL,641.0,670.0,735.0,642.0,0.0,0.0,0.0
CONTROL__7251__2025060423,7251,2025-06-04 23:00:00,2025-06-04 20:00:00,2025-06-05 02:00:00,NORMAL,GROUP__7251__0032,CONTROL,710.0,750.0,635.0,431.0,260.0,180.0,137.0
