max_depth,min_samples_leaf,min_samples_split,ccp_alpha,tree_depth,n_leaves,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1
10.0,20,40,0.0,10,43,0.2538265306122449,0.3471870983884358,0.32342073489179496,0.3471870983884358,0.2240097145592929,0.21220876999153343
10.0,20,40,0.0005,10,40,0.2512755102040816,0.3472050678403676,0.3238897398921305,0.3472050678403676,0.22131442332457082,0.20660700317584846
10.0,20,40,0.001,10,29,0.23979591836734693,0.3476868311212711,0.32301546770186373,0.3476868311212711,0.2105855855855856,0.1836148366081036
10.0,40,10,0.0,10,23,0.2653061224489796,0.35747677050280346,0.33243716550678576,0.35747677050280346,0.23794811798350843,0.23159004860970767
10.0,40,10,0.0005,10,22,0.26658163265306123,0.3644848567561727,0.3432439186462526,0.3644848567561727,0.23770124172249005,0.22703322059225794
10.0,40,10,0.001,10,17,0.25,0.35758458721439373,0.3319966088611932,0.35758458721439373,0.22192794103216795,0.19793353387866774
10.0,40,20,0.0,10,23,0.2653061224489796,0.35747677050280346,0.33243716550678576,0.35747677050280346,0.23794811798350843,0.23159004860970767
10.0,40,20,0.0005,10,22,0.26658163265306123,0.3644848567561727,0.3432439186462526,0.3644848567561727,0.23770124172249005,0.22703322059225794
10.0,40,20,0.001,10,17,0.25,0.35758458721439373,0.3319966088611932,0.35758458721439373,0.22192794103216795,0.19793353387866774
10.0,40,40,0.0,10,23,0.2653061224489796,0.35747677050280346,0.33243716550678576,0.35747677050280346,0.23794811798350843,0.23159004860970767
10.0,40,40,0.0005,10,22,0.26658163265306123,0.3644848567561727,0.3432439186462526,0.3644848567561727,0.23770124172249005,0.22703322059225794
10.0,40,40,0.001,10,17,0.25,0.35758458721439373,0.3319966088611932,0.35758458721439373,0.22192794103216795,0.19793353387866774
,5,10,0.0,33,376,0.36096938775510207,0.323941451431301,0.32304272356700614,0.323941451431301,0.29481562126907973,0.3949554255006793
,5,10,0.0005,33,279,0.37244897959183676,0.3436359707484618,0.3383230381469818,0.3436359707484618,0.3071560669801899,0.4041898124263485
,5,10,0.001,30,132,0.33035714285714285,0.341544690481877,0.3323431460657738,0.341544690481877,0.2857514083464359,0.3516138490833185
,5,20,0.0,33,249,0.35459183673469385,0.3235854743139195,0.32302364488513585,0.3235854743139195,0.2911864021158091,0.38757487952234093
,5,20,0.0005,33,219,0.35841836734693877,0.3318514222025089,0.3293370893989374,0.3318514222025089,0.2958192335597346,0.3902197708900885
,5,20,0.001,30,126,0.32653061224489793,0.3360674195639564,0.3284909538370035,0.3360674195639564,0.28100323597851556,0.34806337906116075
,5,40,0.0,31,142,0.32653061224489793,0.3423003173086765,0.3336511996102789,0.3423003173086765,0.2882001233944697,0.3559409629576212
,5,40,0.0005,31,138,0.32653061224489793,0.3423003173086765,0.3336511996102789,0.3423003173086765,0.2882001233944697,0.3559409629576212
,5,40,0.001,30,98,0.3086734693877551,0.3437019345593504,0.33517587939698495,0.3437019345593504,0.27727457338370987,0.3295610953210864
,10,10,0.0,32,219,0.336734693877551,0.33216804849477405,0.33217784350861207,0.33216804849477405,0.2861785794779205,0.3651272570877849
,10,10,0.0005,32,180,0.3239795918367347,0.33816302159746153,0.3335370666830335,0.33816302159746153,0.2822285356952327,0.34728779840058605
,10,10,0.001,31,116,0.288265306122449,0.3205529587043798,0.31463471240531554,0.3205529587043798,0.25615449432988735,0.3028630900456844
,10,20,0.0,32,219,0.336734693877551,0.33216804849477405,0.33217784350861207,0.33216804849477405,0.2861785794779205,0.3651272570877849
,10,20,0.0005,32,180,0.3239795918367347,0.33816302159746153,0.3335370666830335,0.33816302159746153,0.2822285356952327,0.34728779840058605
,10,20,0.001,31,116,0.288265306122449,0.3205529587043798,0.31463471240531554,0.3205529587043798,0.25615449432988735,0.3028630900456844
,10,40,0.0,30,122,0.29591836734693877,0.3136458653200951,0.31065217391304345,0.3136458653200951,0.26180794314386746,0.3225244337053764
,10,40,0.0005,30,117,0.29209183673469385,0.31558656612872044,0.3117314175199893,0.31558656612872044,0.25985636751560565,0.31581897089648864
,10,40,0.001,29,92,0.2755102040816326,0.3163412831098525,0.31309204453806033,0.3163412831098525,0.24890025099904842,0.2905303238204179
,20,10,0.0,25,112,0.3010204081632653,0.32022609664835605,0.31807315806130565,0.32022609664835605,0.2655229433258146,0.3257504086014624
,20,10,0.0005,25,106,0.3010204081632653,0.32150192773550784,0.3198627739490585,0.32150192773550784,0.2657615583072827,0.32534908293167186
,20,10,0.001,24,77,0.25637755102040816,0.30610551935128005,0.3097654605356027,0.30610551935128005,0.23173935758946632,0.2630976077108492
,20,20,0.0,25,112,0.3010204081632653,0.32022609664835605,0.31807315806130565,0.32022609664835605,0.2655229433258146,0.3257504086014624
