iteration,validation_mlogloss
453,1.024748137990507
454,1.0248396467056353
455,1.024553954572778
456,1.0244175034518144
457,1.0245482753297048
458,1.024543597263151
459,1.0246128051788832
460,1.024588133778651
461,1.0251331713468748
462,1.025026163799042
463,1.0248011747726753
464,1.0249872816517493
465,1.0250403941894064
466,1.0250292765166686
467,1.0249447220869894
468,1.0250924602150917
469,1.0251835239623501
470,1.0251840272804305
471,1.0251621908356188
472,1.025442372456345
473,1.0255818712639109
474,1.0255124724032927
475,1.0254315084217078
476,1.0250810763456535
477,1.0250184291365498
478,1.0249024347582718
479,1.0249043449673954
480,1.0247386174742132
481,1.0247264570908203
482,1.024096023942325
483,1.0242216512655877
484,1.0246867351186442
485,1.024801753043216
486,1.024691964827516
487,1.0249253723589817
488,1.024824512766066
489,1.0251096130196689
490,1.0255713078468962
491,1.025385656199247
492,1.0255488237907768
493,1.025737153019338
494,1.0254835981058374
495,1.025570724230754
496,1.0258768841016048
497,1.0260439459281994
498,1.0259159316917008
499,1.0262900589186015
500,1.0265532552872842
501,1.026612792354153
502,1.0267787616253279
503,1.0264281269628555
504,1.026543641006764
505,1.0268374803162428
506,1.0269797261025073
507,1.0269358480938386
508,1.0267734239115476
509,1.0264066790316102
510,1.0263084613965179
511,1.026434437015417
512,1.0263719062834067
513,1.026628512271433
514,1.0262075225223921
515,1.0264686217854673
516,1.0262703545895233
517,1.0265743932069031
518,1.0264669463504106
519,1.0265208169798918
520,1.0259788899150277
521,1.0258870928415231
522,1.0258096530985998
523,1.0259310206711976
524,1.025714751043148
525,1.0257200659775385
526,1.025571413328681
527,1.0254373200646392
528,1.0251939681558204
529,1.0250920284092806
530,1.0250497888536096
531,1.024974882113272
532,1.0247493904388072
