iteration,validation_mlogloss
102,1.053368366342418
103,1.053045000728904
104,1.0525614920319344
105,1.0521307490690022
106,1.051386099536808
107,1.0509261497657518
108,1.0503109313015426
109,1.049898349242855
110,1.0500942648445466
111,1.0489281541002649
112,1.0488351247444445
113,1.0483582226597532
114,1.0477259872595266
115,1.0478141614597063
116,1.0477806975190738
117,1.0480947662905162
118,1.0478115803657138
119,1.0478601131816299
120,1.0481059782359066
121,1.048080245375025
122,1.048506027505714
123,1.0482562648854694
124,1.0480769519142958
125,1.0473116398313824
126,1.0475376159408871
127,1.0479853164252577
128,1.0476029377278624
129,1.0469589900149374
130,1.0468902105123412
131,1.0460605573821433
132,1.046794543042779
133,1.0462263356894255
134,1.0459766249951659
135,1.045626205297149
136,1.0452401036662715
137,1.0450071683343576
138,1.0441434519099337
139,1.044392198666322
140,1.0446761065751922
141,1.0441142361307023
142,1.0439090087097518
143,1.043924277724356
144,1.0441681478096514
145,1.043762695044279
146,1.0435023124956964
147,1.04318071958818
148,1.0432274944852202
149,1.0419971995169715
150,1.041688192749814
151,1.0418229658460738
152,1.0422423996829562
153,1.0417814913338848
154,1.0421460818841446
155,1.0420893652516665
156,1.0422210577229152
157,1.0423059340908516
158,1.041709581180951
159,1.0415387094324948
160,1.0414888725559017
161,1.0411478127067795
162,1.0414260897633372
163,1.0414565842294572
164,1.041271769270605
165,1.0407889643874095
166,1.0406327631932741
167,1.0408799683066958
168,1.0408268542009957
169,1.0399992860929699
170,1.0398625814717035
171,1.040029811824919
172,1.0400985487147558
173,1.0399944003747434
174,1.0394428345013638
175,1.039615238826646
176,1.040168381714243
177,1.0392763042556388
178,1.038784947702471
179,1.0386014120007048
180,1.0381548801170928
181,1.0378980334392007
182,1.0368577101819065
183,1.0374227863337313
184,1.036911080344295
185,1.0366140910785417
186,1.0367067327380788
187,1.0365865162896866
188,1.0364022182908899
189,1.0369534867302495
190,1.03690950654219
191,1.0360997078598153
192,1.0358433549729538
193,1.0355843020298956
194,1.0359946751434888
195,1.0351768305943327
196,1.0351959687980765
197,1.0349011002868718
198,1.0349931747139411
199,1.0347653114978148
200,1.035137081252677
201,1.0345410975836673
202,1.0345940553982342
203,1.0346634205126641
204,1.0339802510618252
205,1.0334304757416248
206,1.0332150070034727
207,1.0327889624869033
208,1.032187556885943
209,1.0327347317064295
210,1.032583847813004
211,1.032490226383112
212,1.0320381010711497
213,1.0321100968107277
214,1.0319474552548966
215,1.0318252498055904
216,1.0315071263407567
217,1.0313775240234575
218,1.0316484989408328
219,1.0322065457359564
220,1.032710515342805
221,1.0328897241388961
222,1.0329232694467112
223,1.0330196545858468
224,1.0327040483528862
225,1.0327076531984671
226,1.032952961835022
227,1.0334998200248395
228,1.0329621671603955
229,1.0333312700445554
230,1.033303462824195
231,1.0332121914062573
232,1.0337011794540651
233,1.0330387309041558
234,1.0330063912219234
235,1.0327613480883289
236,1.0325047615535405
237,1.0322598511239096
238,1.032301924894659
239,1.032246085473013
240,1.0326098350960078
241,1.032405576022456
242,1.032747437607269
243,1.0328819156073186
244,1.0330144800055696
245,1.0325648924906035
246,1.0323531430746828
247,1.03268678381811
248,1.0324442264985065
249,1.032635854671196
250,1.0323584435545667
251,1.0322058131842284
252,1.0324664127499776
253,1.0322455313360812
254,1.032825676078091
255,1.0326249176560311
256,1.0318969082923568
257,1.0315063527918287
258,1.0312785994147464
259,1.031044044436849
260,1.0306084078299451
261,1.0303082344863488
262,1.029984378065838
263,1.030329113807149
264,1.0306110087858171
265,1.0307474578445663
266,1.0303434248899623
267,1.0300205516609915
268,1.0294862999295702
269,1.0288272477610378
270,1.0280653204464791
271,1.0282291777584018
272,1.0283497073212449
273,1.0284617853027826
274,1.0282791111504241
275,1.0285958077340407
276,1.0286644678182748
277,1.028380823625746
278,1.0283740715180734
279,1.0282090656003173
280,1.0282662664064948
281,1.0280553463428301
282,1.0280879037264659
283,1.0277731481711476
284,1.028019019250511
285,1.0282538089597104
286,1.0285777259542017
287,1.0291427857793716
288,1.0292537227577092
289,1.0290891959579016
290,1.0294808730749148
291,1.0288952089732095
292,1.0294866863143992
293,1.0292617141516234
294,1.029111138754049
295,1.0289989445472554
296,1.029048154292134
297,1.0295768226877007
298,1.0293409631359487
299,1.0288818699820919
300,1.029266434797675
301,1.029089070913591
302,1.029475396251952
303,1.0293973201068536
304,1.0297477267378448
305,1.029547762924007
306,1.029766853879757
307,1.0298668193079683
308,1.0296033807764096
309,1.0297504993516724
310,1.029460218402424
311,1.0294233900970038
312,1.029420297782944
313,1.0295764821182405
314,1.0298742781184158
315,1.0296278550308577
316,1.0294926605206363
317,1.0292696203675349
318,1.0296347919110285
319,1.0294427652178066
320,1.0293419273018989
321,1.0294297729067656
322,1.0295248743982948
323,1.0298342884480194
324,1.0298527634075405
325,1.0297301992184806
326,1.0289975397136746
327,1.0287065515389704
328,1.0284898508986344
329,1.028609474921333
330,1.0288184765650301
331,1.0286699547622429
332,1.028197602749023
333,1.028446876225347
