match_key,station_key,date,associated_parent_station_id,hour_str,flow,hour_int,flow_dt
15334016,15334016,2025-06-30 00:00:00+00,34016,hour_08,100.0,8,2025-06-30 08:00:00
15334016,15334016,2025-06-30 00:00:00+00,34016,hour_08,1016.0,8,2025-06-30 08:00:00
17126147,17126147,2025-06-30 00:00:00+00,7126,hour_08,62.0,8,2025-06-30 08:00:00
17126148,17126148,2025-06-30 00:00:00+00,7126,hour_08,83.0,8,2025-06-30 08:00:00
17126147,17126147,2025-06-30 00:00:00+00,7126,hour_08,45.0,8,2025-06-30 08:00:00
17126148,17126148,2025-06-30 00:00:00+00,7126,hour_08,279.0,8,2025-06-30 08:00:00
18479658,18479658,2025-06-30 00:00:00+00,9658,hour_08,399.0,8,2025-06-30 08:00:00
18479658,18479658,2025-06-30 00:00:00+00,9658,hour_08,531.0,8,2025-06-30 08:00:00
17126149,17126149,2025-06-30 00:00:00+00,7126,hour_08,739.0,8,2025-06-30 08:00:00
17126147,17126147,2025-06-30 00:00:00+00,7126,hour_08,57.0,8,2025-06-30 08:00:00
18479658,18479658,2025-06-30 00:00:00+00,9658,hour_08,31.0,8,2025-06-30 08:00:00
17126147,17126147,2025-06-30 00:00:00+00,7126,hour_08,22.0,8,2025-06-30 08:00:00
17126149,17126149,2025-06-30 00:00:00+00,7126,hour_08,72.0,8,2025-06-30 08:00:00
18479658,18479658,2025-06-30 00:00:00+00,9658,hour_08,34.0,8,2025-06-30 08:00:00
17126147,17126147,2025-07-01 00:00:00+00,7126,hour_08,69.0,8,2025-07-01 08:00:00
17126147,17126147,2025-07-01 00:00:00+00,7126,hour_08,44.0,8,2025-07-01 08:00:00
18479658,18479658,2025-07-01 00:00:00+00,9658,hour_08,26.0,8,2025-07-01 08:00:00
15334016,15334016,2025-07-01 00:00:00+00,34016,hour_08,43.0,8,2025-07-01 08:00:00
15334016,15334016,2025-07-01 00:00:00+00,34016,hour_08,487.0,8,2025-07-01 08:00:00
17126149,17126149,2025-07-01 00:00:00+00,7126,hour_08,71.0,8,2025-07-01 08:00:00
18479658,18479658,2025-07-01 00:00:00+00,9658,hour_08,37.0,8,2025-07-01 08:00:00
17126148,17126148,2025-07-01 00:00:00+00,7126,hour_08,88.0,8,2025-07-01 08:00:00
17126149,17126149,2025-07-01 00:00:00+00,7126,hour_08,690.0,8,2025-07-01 08:00:00
17126147,17126147,2025-07-01 00:00:00+00,7126,hour_08,73.0,8,2025-07-01 08:00:00
17126147,17126147,2025-07-01 00:00:00+00,7126,hour_08,40.0,8,2025-07-01 08:00:00
18479658,18479658,2025-07-01 00:00:00+00,9658,hour_08,594.0,8,2025-07-01 08:00:00
18479658,18479658,2025-07-01 00:00:00+00,9658,hour_08,417.0,8,2025-07-01 08:00:00
17126148,17126148,2025-07-01 00:00:00+00,7126,hour_08,198.0,8,2025-07-01 08:00:00
17126147,17126147,2025-07-02 00:00:00+00,7126,hour_08,,8,2025-07-02 08:00:00
17126147,17126147,2025-07-02 00:00:00+00,7126,hour_08,,8,2025-07-02 08:00:00
18479658,18479658,2025-07-02 00:00:00+00,9658,hour_08,,8,2025-07-02 08:00:00
18479658,18479658,2025-07-03 00:00:00+00,9658,hour_08,36.0,8,2025-07-03 08:00:00
17126147,17126147,2025-07-03 00:00:00+00,7126,hour_08,87.0,8,2025-07-03 08:00:00
17126148,17126148,2025-07-03 00:00:00+00,7126,hour_08,114.0,8,2025-07-03 08:00:00
17126147,17126147,2025-07-03 00:00:00+00,7126,hour_08,50.0,8,2025-07-03 08:00:00
18479658,18479658,2025-07-03 00:00:00+00,9658,hour_08,503.0,8,2025-07-03 08:00:00
17126147,17126147,2025-07-03 00:00:00+00,7126,hour_08,70.0,8,2025-07-03 08:00:00
17126147,17126147,2025-07-03 00:00:00+00,7126,hour_08,39.0,8,2025-07-03 08:00:00
17126149,17126149,2025-07-03 00:00:00+00,7126,hour_08,740.0,8,2025-07-03 08:00:00
17126148,17126148,2025-07-03 00:00:00+00,7126,hour_08,279.0,8,2025-07-03 08:00:00
15334016,15334016,2025-07-03 00:00:00+00,34016,hour_08,92.0,8,2025-07-03 08:00:00
15334016,15334016,2025-07-03 00:00:00+00,34016,hour_08,1000.0,8,2025-07-03 08:00:00
17126149,17126149,2025-07-03 00:00:00+00,7126,hour_08,87.0,8,2025-07-03 08:00:00
18479658,18479658,2025-07-03 00:00:00+00,9658,hour_08,25.0,8,2025-07-03 08:00:00
18479658,18479658,2025-07-03 00:00:00+00,9658,hour_08,368.0,8,2025-07-03 08:00:00
17126147,17126147,2025-07-04 00:00:00+00,7126,hour_08,37.0,8,2025-07-04 08:00:00
17126149,17126149,2025-07-04 00:00:00+00,7126,hour_08,62.0,8,2025-07-04 08:00:00
18479658,18479658,2025-07-04 00:00:00+00,9658,hour_08,31.0,8,2025-07-04 08:00:00
17126147,17126147,2025-07-04 00:00:00+00,7126,hour_08,74.0,8,2025-07-04 08:00:00
17126147,17126147,2025-07-04 00:00:00+00,7126,hour_08,33.0,8,2025-07-04 08:00:00
15334016,15334016,2025-07-04 00:00:00+00,34016,hour_08,1090.0,8,2025-07-04 08:00:00
17126148,17126148,2025-07-04 00:00:00+00,7126,hour_08,358.0,8,2025-07-04 08:00:00
17126149,17126149,2025-07-04 00:00:00+00,7126,hour_08,611.0,8,2025-07-04 08:00:00
15334016,15334016,2025-07-04 00:00:00+00,34016,hour_08,91.0,8,2025-07-04 08:00:00
18479658,18479658,2025-07-04 00:00:00+00,9658,hour_08,458.0,8,2025-07-04 08:00:00
18479658,18479658,2025-07-04 00:00:00+00,9658,hour_08,39.0,8,2025-07-04 08:00:00
17126148,17126148,2025-07-04 00:00:00+00,7126,hour_08,128.0,8,2025-07-04 08:00:00
17126147,17126147,2025-07-04 00:00:00+00,7126,hour_08,70.0,8,2025-07-04 08:00:00
18479658,18479658,2025-07-04 00:00:00+00,9658,hour_08,398.0,8,2025-07-04 08:00:00
18479658,18479658,2025-07-05 00:00:00+00,9658,hour_08,17.0,8,2025-07-05 08:00:00
17126147,17126147,2025-07-05 00:00:00+00,7126,hour_08,32.0,8,2025-07-05 08:00:00
17126147,17126147,2025-07-05 00:00:00+00,7126,hour_08,63.0,8,2025-07-05 08:00:00
18479658,18479658,2025-07-05 00:00:00+00,9658,hour_08,10.0,8,2025-07-05 08:00:00
17126149,17126149,2025-07-05 00:00:00+00,7126,hour_08,48.0,8,2025-07-05 08:00:00
18479658,18479658,2025-07-05 00:00:00+00,9658,hour_08,292.0,8,2025-07-05 08:00:00
17126148,17126148,2025-07-05 00:00:00+00,7126,hour_08,53.0,8,2025-07-05 08:00:00
15334016,15334016,2025-07-05 00:00:00+00,34016,hour_08,90.0,8,2025-07-05 08:00:00
17126148,17126148,2025-07-05 00:00:00+00,7126,hour_08,288.0,8,2025-07-05 08:00:00
18479658,18479658,2025-07-05 00:00:00+00,9658,hour_08,359.0,8,2025-07-05 08:00:00
15334016,15334016,2025-07-05 00:00:00+00,34016,hour_08,952.0,8,2025-07-05 08:00:00
17126149,17126149,2025-07-05 00:00:00+00,7126,hour_08,663.0,8,2025-07-05 08:00:00
15334016,15334016,2025-07-06 00:00:00+00,34016,hour_08,47.0,8,2025-07-06 08:00:00
17126149,17126149,2025-07-06 00:00:00+00,7126,hour_08,543.0,8,2025-07-06 08:00:00
18479658,18479658,2025-07-06 00:00:00+00,9658,hour_08,190.0,8,2025-07-06 08:00:00
17126149,17126149,2025-07-06 00:00:00+00,7126,hour_08,29.0,8,2025-07-06 08:00:00
18479658,18479658,2025-07-06 00:00:00+00,9658,hour_08,257.0,8,2025-07-06 08:00:00
17126147,17126147,2025-07-06 00:00:00+00,7126,hour_08,38.0,8,2025-07-06 08:00:00
17126147,17126147,2025-07-06 00:00:00+00,7126,hour_08,56.0,8,2025-07-06 08:00:00
17126147,17126147,2025-07-06 00:00:00+00,7126,hour_08,29.0,8,2025-07-06 08:00:00
18479658,18479658,2025-07-06 00:00:00+00,9658,hour_08,11.0,8,2025-07-06 08:00:00
17126148,17126148,2025-07-06 00:00:00+00,7126,hour_08,236.0,8,2025-07-06 08:00:00
17126148,17126148,2025-07-06 00:00:00+00,7126,hour_08,42.0,8,2025-07-06 08:00:00
17126147,17126147,2025-07-06 00:00:00+00,7126,hour_08,17.0,8,2025-07-06 08:00:00
15334016,15334016,2025-07-06 00:00:00+00,34016,hour_08,727.0,8,2025-07-06 08:00:00
18479658,18479658,2025-07-06 00:00:00+00,9658,hour_08,13.0,8,2025-07-06 08:00:00
17126147,17126147,2025-07-07 00:00:00+00,7126,hour_08,23.0,8,2025-07-07 08:00:00
17126148,17126148,2025-07-07 00:00:00+00,7126,hour_08,275.0,8,2025-07-07 08:00:00
18479658,18479658,2025-07-07 00:00:00+00,9658,hour_08,314.0,8,2025-07-07 08:00:00
17126147,17126147,2025-07-07 00:00:00+00,7126,hour_08,58.0,8,2025-07-07 08:00:00
17126149,17126149,2025-07-07 00:00:00+00,7126,hour_08,744.0,8,2025-07-07 08:00:00
18479658,18479658,2025-07-07 00:00:00+00,9658,hour_08,32.0,8,2025-07-07 08:00:00
15334016,15334016,2025-07-07 00:00:00+00,34016,hour_08,1006.0,8,2025-07-07 08:00:00
17126147,17126147,2025-07-07 00:00:00+00,7126,hour_08,28.0,8,2025-07-07 08:00:00
15334016,15334016,2025-07-07 00:00:00+00,34016,hour_08,108.0,8,2025-07-07 08:00:00
18479658,18479658,2025-07-07 00:00:00+00,9658,hour_08,466.0,8,2025-07-07 08:00:00
18479658,18479658,2025-07-07 00:00:00+00,9658,hour_08,30.0,8,2025-07-07 08:00:00
17126147,17126147,2025-07-07 00:00:00+00,7126,hour_08,70.0,8,2025-07-07 08:00:00
17126148,17126148,2025-07-07 00:00:00+00,7126,hour_08,99.0,8,2025-07-07 08:00:00
17126149,17126149,2025-07-07 00:00:00+00,7126,hour_08,96.0,8,2025-07-07 08:00:00
17126147,17126147,2025-07-08 00:00:00+00,7126,hour_08,38.0,8,2025-07-08 08:00:00
17126148,17126148,2025-07-08 00:00:00+00,7126,hour_08,269.0,8,2025-07-08 08:00:00
17126147,17126147,2025-07-08 00:00:00+00,7126,hour_08,57.0,8,2025-07-08 08:00:00
17126149,17126149,2025-07-08 00:00:00+00,7126,hour_08,72.0,8,2025-07-08 08:00:00
17126147,17126147,2025-07-08 00:00:00+00,7126,hour_08,55.0,8,2025-07-08 08:00:00
15334016,15334016,2025-07-08 00:00:00+00,34016,hour_08,101.0,8,2025-07-08 08:00:00
17126147,17126147,2025-07-08 00:00:00+00,7126,hour_08,41.0,8,2025-07-08 08:00:00
18479658,18479658,2025-07-08 00:00:00+00,9658,hour_08,25.0,8,2025-07-08 08:00:00
15334016,15334016,2025-07-08 00:00:00+00,34016,hour_08,1036.0,8,2025-07-08 08:00:00
18479658,18479658,2025-07-08 00:00:00+00,9658,hour_08,515.0,8,2025-07-08 08:00:00
17126148,17126148,2025-07-08 00:00:00+00,7126,hour_08,102.0,8,2025-07-08 08:00:00
18479658,18479658,2025-07-08 00:00:00+00,9658,hour_08,22.0,8,2025-07-08 08:00:00
17126149,17126149,2025-07-08 00:00:00+00,7126,hour_08,728.0,8,2025-07-08 08:00:00
18479658,18479658,2025-07-08 00:00:00+00,9658,hour_08,344.0,8,2025-07-08 08:00:00
18479658,18479658,2025-07-09 00:00:00+00,9658,hour_08,33.0,8,2025-07-09 08:00:00
17126147,17126147,2025-07-09 00:00:00+00,7126,hour_08,45.0,8,2025-07-09 08:00:00
17126147,17126147,2025-07-09 00:00:00+00,7126,hour_08,64.0,8,2025-07-09 08:00:00
17126149,17126149,2025-07-09 00:00:00+00,7126,hour_08,693.0,8,2025-07-09 08:00:00
17126147,17126147,2025-07-09 00:00:00+00,7126,hour_08,60.0,8,2025-07-09 08:00:00
17126148,17126148,2025-07-09 00:00:00+00,7126,hour_08,109.0,8,2025-07-09 08:00:00
18479658,18479658,2025-07-09 00:00:00+00,9658,hour_08,492.0,8,2025-07-09 08:00:00
15334016,15334016,2025-07-09 00:00:00+00,34016,hour_08,114.0,8,2025-07-09 08:00:00
18479658,18479658,2025-07-09 00:00:00+00,9658,hour_08,344.0,8,2025-07-09 08:00:00
15334016,15334016,2025-07-09 00:00:00+00,34016,hour_08,1016.0,8,2025-07-09 08:00:00
18479658,18479658,2025-07-09 00:00:00+00,9658,hour_08,21.0,8,2025-07-09 08:00:00
17126149,17126149,2025-07-09 00:00:00+00,7126,hour_08,85.0,8,2025-07-09 08:00:00
17126148,17126148,2025-07-09 00:00:00+00,7126,hour_08,285.0,8,2025-07-09 08:00:00
17126147,17126147,2025-07-09 00:00:00+00,7126,hour_08,32.0,8,2025-07-09 08:00:00
15334016,15334016,2025-07-10 00:00:00+00,34016,hour_08,969.0,8,2025-07-10 08:00:00
18479658,18479658,2025-07-10 00:00:00+00,9658,hour_08,33.0,8,2025-07-10 08:00:00
18479658,18479658,2025-07-10 00:00:00+00,9658,hour_08,484.0,8,2025-07-10 08:00:00
18479658,18479658,2025-07-10 00:00:00+00,9658,hour_08,370.0,8,2025-07-10 08:00:00
17126149,17126149,2025-07-10 00:00:00+00,7126,hour_08,87.0,8,2025-07-10 08:00:00
17126147,17126147,2025-07-10 00:00:00+00,7126,hour_08,33.0,8,2025-07-10 08:00:00
18479658,18479658,2025-07-10 00:00:00+00,9658,hour_08,31.0,8,2025-07-10 08:00:00
17126147,17126147,2025-07-10 00:00:00+00,7126,hour_08,63.0,8,2025-07-10 08:00:00
17126149,17126149,2025-07-10 00:00:00+00,7126,hour_08,752.0,8,2025-07-10 08:00:00
17126148,17126148,2025-07-10 00:00:00+00,7126,hour_08,97.0,8,2025-07-10 08:00:00
17126147,17126147,2025-07-10 00:00:00+00,7126,hour_08,70.0,8,2025-07-10 08:00:00
17126147,17126147,2025-07-10 00:00:00+00,7126,hour_08,44.0,8,2025-07-10 08:00:00
17126148,17126148,2025-07-10 00:00:00+00,7126,hour_08,300.0,8,2025-07-10 08:00:00
15334016,15334016,2025-07-10 00:00:00+00,34016,hour_08,94.0,8,2025-07-10 08:00:00
17126148,17126148,2025-07-11 00:00:00+00,7126,hour_08,98.0,8,2025-07-11 08:00:00
17126147,17126147,2025-07-11 00:00:00+00,7126,hour_08,37.0,8,2025-07-11 08:00:00
18479658,18479658,2025-07-11 00:00:00+00,9658,hour_08,378.0,8,2025-07-11 08:00:00
15334016,15334016,2025-07-11 00:00:00+00,34016,hour_08,129.0,8,2025-07-11 08:00:00
15334016,15334016,2025-07-11 00:00:00+00,34016,hour_08,1020.0,8,2025-07-11 08:00:00
17126147,17126147,2025-07-11 00:00:00+00,7126,hour_08,49.0,8,2025-07-11 08:00:00
18479658,18479658,2025-07-11 00:00:00+00,9658,hour_08,32.0,8,2025-07-11 08:00:00
18479658,18479658,2025-07-11 00:00:00+00,9658,hour_08,322.0,8,2025-07-11 08:00:00
17126147,17126147,2025-07-11 00:00:00+00,7126,hour_08,70.0,8,2025-07-11 08:00:00
17126149,17126149,2025-07-11 00:00:00+00,7126,hour_08,73.0,8,2025-07-11 08:00:00
17126149,17126149,2025-07-11 00:00:00+00,7126,hour_08,717.0,8,2025-07-11 08:00:00
17126148,17126148,2025-07-11 00:00:00+00,7126,hour_08,343.0,8,2025-07-11 08:00:00
17126147,17126147,2025-07-11 00:00:00+00,7126,hour_08,38.0,8,2025-07-11 08:00:00
18479658,18479658,2025-07-11 00:00:00+00,9658,hour_08,25.0,8,2025-07-11 08:00:00
17126147,17126147,2025-07-12 00:00:00+00,7126,hour_08,87.0,8,2025-07-12 08:00:00
17126148,17126148,2025-07-12 00:00:00+00,7126,hour_08,302.0,8,2025-07-12 08:00:00
17126149,17126149,2025-07-12 00:00:00+00,7126,hour_08,72.0,8,2025-07-12 08:00:00
17126149,17126149,2025-07-12 00:00:00+00,7126,hour_08,661.0,8,2025-07-12 08:00:00
18479658,18479658,2025-07-12 00:00:00+00,9658,hour_08,265.0,8,2025-07-12 08:00:00
15334016,15334016,2025-07-12 00:00:00+00,34016,hour_08,983.0,8,2025-07-12 08:00:00
17126147,17126147,2025-07-12 00:00:00+00,7126,hour_08,19.0,8,2025-07-12 08:00:00
18479658,18479658,2025-07-12 00:00:00+00,9658,hour_08,18.0,8,2025-07-12 08:00:00
18479658,18479658,2025-07-12 00:00:00+00,9658,hour_08,12.0,8,2025-07-12 08:00:00
18479658,18479658,2025-07-12 00:00:00+00,9658,hour_08,349.0,8,2025-07-12 08:00:00
15334016,15334016,2025-07-12 00:00:00+00,34016,hour_08,83.0,8,2025-07-12 08:00:00
17126147,17126147,2025-07-12 00:00:00+00,7126,hour_08,19.0,8,2025-07-12 08:00:00
17126147,17126147,2025-07-12 00:00:00+00,7126,hour_08,49.0,8,2025-07-12 08:00:00
17126148,17126148,2025-07-12 00:00:00+00,7126,hour_08,62.0,8,2025-07-12 08:00:00
17126147,17126147,2025-07-13 00:00:00+00,7126,hour_08,48.0,8,2025-07-13 08:00:00
17126149,17126149,2025-07-13 00:00:00+00,7126,hour_08,535.0,8,2025-07-13 08:00:00
18479658,18479658,2025-07-13 00:00:00+00,9658,hour_08,15.0,8,2025-07-13 08:00:00
15334016,15334016,2025-07-13 00:00:00+00,34016,hour_08,47.0,8,2025-07-13 08:00:00
17126147,17126147,2025-07-13 00:00:00+00,7126,hour_08,59.0,8,2025-07-13 08:00:00
17126147,17126147,2025-07-13 00:00:00+00,7126,hour_08,23.0,8,2025-07-13 08:00:00
18479658,18479658,2025-07-13 00:00:00+00,9658,hour_08,172.0,8,2025-07-13 08:00:00
15334016,15334016,2025-07-13 00:00:00+00,34016,hour_08,719.0,8,2025-07-13 08:00:00
18479658,18479658,2025-07-13 00:00:00+00,9658,hour_08,8.0,8,2025-07-13 08:00:00
17126148,17126148,2025-07-13 00:00:00+00,7126,hour_08,30.0,8,2025-07-13 08:00:00
17126148,17126148,2025-07-13 00:00:00+00,7126,hour_08,251.0,8,2025-07-13 08:00:00
17126149,17126149,2025-07-13 00:00:00+00,7126,hour_08,26.0,8,2025-07-13 08:00:00
18479658,18479658,2025-07-13 00:00:00+00,9658,hour_08,206.0,8,2025-07-13 08:00:00
17126147,17126147,2025-07-13 00:00:00+00,7126,hour_08,15.0,8,2025-07-13 08:00:00
18479658,18479658,2025-07-14 00:00:00+00,9658,hour_08,32.0,8,2025-07-14 08:00:00
18479658,18479658,2025-07-14 00:00:00+00,9658,hour_08,422.0,8,2025-07-14 08:00:00
17126147,17126147,2025-07-14 00:00:00+00,7126,hour_08,35.0,8,2025-07-14 08:00:00
15334016,15334016,2025-07-14 00:00:00+00,34016,hour_08,1018.0,8,2025-07-14 08:00:00
17126147,17126147,2025-07-14 00:00:00+00,7126,hour_08,76.0,8,2025-07-14 08:00:00
15334016,15334016,2025-07-14 00:00:00+00,34016,hour_08,116.0,8,2025-07-14 08:00:00
18479658,18479658,2025-07-14 00:00:00+00,9658,hour_08,33.0,8,2025-07-14 08:00:00
17126149,17126149,2025-07-14 00:00:00+00,7126,hour_08,75.0,8,2025-07-14 08:00:00
17126147,17126147,2025-07-14 00:00:00+00,7126,hour_08,29.0,8,2025-07-14 08:00:00
17126147,17126147,2025-07-14 00:00:00+00,7126,hour_08,61.0,8,2025-07-14 08:00:00
17126148,17126148,2025-07-14 00:00:00+00,7126,hour_08,79.0,8,2025-07-14 08:00:00
18479658,18479658,2025-07-14 00:00:00+00,9658,hour_08,344.0,8,2025-07-14 08:00:00
17126149,17126149,2025-07-14 00:00:00+00,7126,hour_08,754.0,8,2025-07-14 08:00:00
17126148,17126148,2025-07-14 00:00:00+00,7126,hour_08,247.0,8,2025-07-14 08:00:00
17126149,17126149,2025-07-15 00:00:00+00,7126,hour_08,80.0,8,2025-07-15 08:00:00
15334016,15334016,2025-07-15 00:00:00+00,34016,hour_08,1061.0,8,2025-07-15 08:00:00
17126147,17126147,2025-07-15 00:00:00+00,7126,hour_08,61.0,8,2025-07-15 08:00:00
17126148,17126148,2025-07-15 00:00:00+00,7126,hour_08,229.0,8,2025-07-15 08:00:00
17126149,17126149,2025-07-15 00:00:00+00,7126,hour_08,701.0,8,2025-07-15 08:00:00
17126147,17126147,2025-07-15 00:00:00+00,7126,hour_08,90.0,8,2025-07-15 08:00:00
18479658,18479658,2025-07-15 00:00:00+00,9658,hour_08,384.0,8,2025-07-15 08:00:00
18479658,18479658,2025-07-15 00:00:00+00,9658,hour_08,27.0,8,2025-07-15 08:00:00
17126147,17126147,2025-07-15 00:00:00+00,7126,hour_08,42.0,8,2025-07-15 08:00:00
15334016,15334016,2025-07-15 00:00:00+00,34016,hour_08,115.0,8,2025-07-15 08:00:00
17126147,17126147,2025-07-15 00:00:00+00,7126,hour_08,49.0,8,2025-07-15 08:00:00
17126148,17126148,2025-07-15 00:00:00+00,7126,hour_08,97.0,8,2025-07-15 08:00:00
18479658,18479658,2025-07-15 00:00:00+00,9658,hour_08,462.0,8,2025-07-15 08:00:00
18479658,18479658,2025-07-15 00:00:00+00,9658,hour_08,28.0,8,2025-07-15 08:00:00
18479658,18479658,2025-07-16 00:00:00+00,9658,hour_08,476.0,8,2025-07-16 08:00:00
18479658,18479658,2025-07-16 00:00:00+00,9658,hour_08,29.0,8,2025-07-16 08:00:00
15334016,15334016,2025-07-16 00:00:00+00,34016,hour_08,995.0,8,2025-07-16 08:00:00
18479658,18479658,2025-07-16 00:00:00+00,9658,hour_08,29.0,8,2025-07-16 08:00:00
15334016,15334016,2025-07-16 00:00:00+00,34016,hour_08,112.0,8,2025-07-16 08:00:00
17126147,17126147,2025-07-16 00:00:00+00,7126,hour_08,42.0,8,2025-07-16 08:00:00
18479658,18479658,2025-07-16 00:00:00+00,9658,hour_08,329.0,8,2025-07-16 08:00:00
17126148,17126148,2025-07-16 00:00:00+00,7126,hour_08,293.0,8,2025-07-16 08:00:00
17126148,17126148,2025-07-16 00:00:00+00,7126,hour_08,99.0,8,2025-07-16 08:00:00
17126147,17126147,2025-07-16 00:00:00+00,7126,hour_08,58.0,8,2025-07-16 08:00:00
17126147,17126147,2025-07-16 00:00:00+00,7126,hour_08,30.0,8,2025-07-16 08:00:00
17126149,17126149,2025-07-16 00:00:00+00,7126,hour_08,784.0,8,2025-07-16 08:00:00
17126149,17126149,2025-07-16 00:00:00+00,7126,hour_08,84.0,8,2025-07-16 08:00:00
17126147,17126147,2025-07-16 00:00:00+00,7126,hour_08,60.0,8,2025-07-16 08:00:00
15334016,15334016,2025-07-17 00:00:00+00,34016,hour_08,1075.0,8,2025-07-17 08:00:00
17126149,17126149,2025-07-17 00:00:00+00,7126,hour_08,84.0,8,2025-07-17 08:00:00
17126147,17126147,2025-07-17 00:00:00+00,7126,hour_08,56.0,8,2025-07-17 08:00:00
17126148,17126148,2025-07-17 00:00:00+00,7126,hour_08,100.0,8,2025-07-17 08:00:00
17126148,17126148,2025-07-17 00:00:00+00,7126,hour_08,273.0,8,2025-07-17 08:00:00
17126147,17126147,2025-07-17 00:00:00+00,7126,hour_08,73.0,8,2025-07-17 08:00:00
18479658,18479658,2025-07-17 00:00:00+00,9658,hour_08,45.0,8,2025-07-17 08:00:00
18479658,18479658,2025-07-17 00:00:00+00,9658,hour_08,449.0,8,2025-07-17 08:00:00
17126149,17126149,2025-07-17 00:00:00+00,7126,hour_08,772.0,8,2025-07-17 08:00:00
15334016,15334016,2025-07-17 00:00:00+00,34016,hour_08,129.0,8,2025-07-17 08:00:00
18479658,18479658,2025-07-17 00:00:00+00,9658,hour_08,30.0,8,2025-07-17 08:00:00
18479658,18479658,2025-07-17 00:00:00+00,9658,hour_08,357.0,8,2025-07-17 08:00:00
17126147,17126147,2025-07-17 00:00:00+00,7126,hour_08,45.0,8,2025-07-17 08:00:00
17126147,17126147,2025-07-17 00:00:00+00,7126,hour_08,27.0,8,2025-07-17 08:00:00
18479658,18479658,2025-07-18 00:00:00+00,9658,hour_08,30.0,8,2025-07-18 08:00:00
17126148,17126148,2025-07-18 00:00:00+00,7126,hour_08,171.0,8,2025-07-18 08:00:00
18479658,18479658,2025-07-18 00:00:00+00,9658,hour_08,20.0,8,2025-07-18 08:00:00
18479658,18479658,2025-07-18 00:00:00+00,9658,hour_08,425.0,8,2025-07-18 08:00:00
17126148,17126148,2025-07-18 00:00:00+00,7126,hour_08,311.0,8,2025-07-18 08:00:00
17126147,17126147,2025-07-18 00:00:00+00,7126,hour_08,71.0,8,2025-07-18 08:00:00
17126147,17126147,2025-07-18 00:00:00+00,7126,hour_08,59.0,8,2025-07-18 08:00:00
15334016,15334016,2025-07-18 00:00:00+00,34016,hour_08,99.0,8,2025-07-18 08:00:00
15334016,15334016,2025-07-18 00:00:00+00,34016,hour_08,1022.0,8,2025-07-18 08:00:00
18479658,18479658,2025-07-18 00:00:00+00,9658,hour_08,327.0,8,2025-07-18 08:00:00
17126147,17126147,2025-07-18 00:00:00+00,7126,hour_08,35.0,8,2025-07-18 08:00:00
17126147,17126147,2025-07-18 00:00:00+00,7126,hour_08,25.0,8,2025-07-18 08:00:00
17126149,17126149,2025-07-18 00:00:00+00,7126,hour_08,106.0,8,2025-07-18 08:00:00
17126149,17126149,2025-07-18 00:00:00+00,7126,hour_08,783.0,8,2025-07-18 08:00:00
15334016,15334016,2025-07-19 00:00:00+00,34016,hour_08,935.0,8,2025-07-19 08:00:00
17126147,17126147,2025-07-19 00:00:00+00,7126,hour_08,20.0,8,2025-07-19 08:00:00
17126147,17126147,2025-07-19 00:00:00+00,7126,hour_08,26.0,8,2025-07-19 08:00:00
17126147,17126147,2025-07-19 00:00:00+00,7126,hour_08,54.0,8,2025-07-19 08:00:00
17126149,17126149,2025-07-19 00:00:00+00,7126,hour_08,637.0,8,2025-07-19 08:00:00
18479658,18479658,2025-07-19 00:00:00+00,9658,hour_08,351.0,8,2025-07-19 08:00:00
18479658,18479658,2025-07-19 00:00:00+00,9658,hour_08,19.0,8,2025-07-19 08:00:00
17126149,17126149,2025-07-19 00:00:00+00,7126,hour_08,53.0,8,2025-07-19 08:00:00
18479658,18479658,2025-07-19 00:00:00+00,9658,hour_08,263.0,8,2025-07-19 08:00:00
15334016,15334016,2025-07-19 00:00:00+00,34016,hour_08,82.0,8,2025-07-19 08:00:00
18479658,18479658,2025-07-19 00:00:00+00,9658,hour_08,19.0,8,2025-07-19 08:00:00
17126148,17126148,2025-07-19 00:00:00+00,7126,hour_08,260.0,8,2025-07-19 08:00:00
17126147,17126147,2025-07-19 00:00:00+00,7126,hour_08,43.0,8,2025-07-19 08:00:00
17126148,17126148,2025-07-19 00:00:00+00,7126,hour_08,51.0,8,2025-07-19 08:00:00
17126148,17126148,2025-07-20 00:00:00+00,7126,hour_08,265.0,8,2025-07-20 08:00:00
18479658,18479658,2025-07-20 00:00:00+00,9658,hour_08,219.0,8,2025-07-20 08:00:00
17126149,17126149,2025-07-20 00:00:00+00,7126,hour_08,479.0,8,2025-07-20 08:00:00
17126149,17126149,2025-07-20 00:00:00+00,7126,hour_08,30.0,8,2025-07-20 08:00:00
17126147,17126147,2025-07-20 00:00:00+00,7126,hour_08,48.0,8,2025-07-20 08:00:00
17126147,17126147,2025-07-20 00:00:00+00,7126,hour_08,15.0,8,2025-07-20 08:00:00
18479658,18479658,2025-07-20 00:00:00+00,9658,hour_08,249.0,8,2025-07-20 08:00:00
18479658,18479658,2025-07-20 00:00:00+00,9658,hour_08,15.0,8,2025-07-20 08:00:00
15334016,15334016,2025-07-20 00:00:00+00,34016,hour_08,777.0,8,2025-07-20 08:00:00
18479658,18479658,2025-07-20 00:00:00+00,9658,hour_08,15.0,8,2025-07-20 08:00:00
17126148,17126148,2025-07-20 00:00:00+00,7126,hour_08,53.0,8,2025-07-20 08:00:00
17126147,17126147,2025-07-20 00:00:00+00,7126,hour_08,17.0,8,2025-07-20 08:00:00
