sample_id,incident_id,station_id,anchor_time,target,split_group_id,is_control,control_fallback_flag,duration_hours,log_flow_m3,rel_change_m3,log_flow_m2,rel_change_m2,log_flow_m1,rel_change_m1,log_flow_p0,rel_change_p0,log_flow_p1,rel_change_p1,log_flow_p2,rel_change_p2,log_flow_p3,rel_change_p3,pre_mean,response_mean,mean_shift,response_min,max_abs_relative_change,pre_slope,response_slope,partition
INC_235027-webtirf_7112,235027-webtirf,7112,2025-05-18 21:00:00,OTHER_DISRUPTION,G000527,0,0,0.5393994444444444,3.4657359027997265,0.06666666666666667,3.4011973816621555,0.0,3.258096538021482,-0.13333333333333333,2.5649493574615367,-0.5666666666666667,2.772588722239781,-0.4666666666666667,2.6390573296152584,-0.5333333333333333,4.897839799950911,3.466666666666667,28.333333333333332,43.25,14.916666666666668,12.0,3.466666666666667,-2.9999999999999987,36.1,validation
INC_236375-webtirf_7112,236375-webtirf,7112,2025-05-23 00:00:00,OTHER_DISRUPTION,G000528,0,0,0.8515369444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
INC_237136-webtirf_7112,237136-webtirf,7112,2025-05-27 20:00:00,OTHER_DISRUPTION,G000529,0,0,2.9564669444444447,6.60934924316738,0.10911808669656203,6.505784060128229,0.0,6.326149473155099,-0.16442451420029897,6.035481432524756,-0.375186846038864,6.016157159698354,-0.38714499252615847,5.703782474656201,-0.5515695067264574,5.209486152841421,-0.726457399103139,655.6666666666666,326.75,-328.91666666666663,182.0,0.726457399103139,-91.49999999999991,-81.50000000000007,validation
INC_237773-webtirf_7112,237773-webtirf,7112,2025-06-02 06:00:00,OTHER_DISRUPTION,G000530,0,0,0.6913688888888888,3.258096538021482,-0.5873015873015873,4.143134726391533,0.0,4.3694478524670215,0.25396825396825395,5.176149732573829,1.8095238095238095,5.10594547390058,1.619047619047619,5.117993812416755,1.6507936507936507,5.262690188904886,2.0634920634920637,55.0,174.5,119.5,164.0,2.0634920634920637,26.500000000000007,4.999999999999981,validation
INC_237884-webtirf_7112,237884-webtirf,7112,2025-06-03 05:00:00,OTHER_DISRUPTION,G000531,0,0,0.5,4.1588830833596715,-0.030303030303030304,4.189654742026425,0.0,5.318119993844216,2.090909090909091,6.569481420414296,5.0,7.162397497355718,5.0,6.922643891475888,5.0,6.93828448401696,5.0,110.33333333333333,1011.25,900.9166666666666,712.0,5.0,70.00000000000001,67.89999999999995,validation
INC_238155-webtirf_7112,238155-webtirf,7112,2025-06-05 07:00:00,OTHER_DISRUPTION,G000532,0,0,0.5,3.6109179126442243,-0.6063829787234043,4.543294782270004,0.0,5.147494476813453,0.8297872340425532,5.272999558563747,1.074468085106383,5.1298987149230735,0.7978723404255319,5.1647859739235145,0.8617021276595744,5.10594547390058,0.7553191489361702,100.0,175.0,75.0,164.0,1.074468085106383,67.50000000000003,-8.400000000000022,validation
INC_238753-webtirf_7112,238753-webtirf,7112,2025-06-12 00:00:00,ACCIDENT,G000533,0,0,0.5072691666666667,6.440946540632921,0.5714285714285714,5.988961416889864,0.0,5.62040086571715,-0.3082706766917293,2.9444389791664403,-0.9523809523809523,2.9444389791664403,-0.9523809523809523,3.332204510175204,-0.9298245614035088,3.7376696182833684,-0.8947368421052632,433.0,26.0,-407.0,18.0,0.9523809523809523,-175.50000000000003,7.799999999999998,validation
INC_238795-webtirf_7112,238795-webtirf,7112,2025-06-12 05:00:00,OTHER_DISRUPTION,G000533,0,0,0.5,3.332204510175204,-0.3333333333333333,3.7376696182833684,0.0,4.204692619390966,0.5952380952380952,4.983606621708336,2.4761904761904763,5.638354669333745,5.0,5.605802066295998,5.0,5.529429087511423,5.0,44.666666666666664,236.75,192.08333333333334,145.0,5.0,19.5,30.899999999999974,validation
INC_239682-webtirf_7112,239682-webtirf,7112,2025-06-20 08:00:00,OTHER_DISRUPTION,G000534,0,0,0.5,4.890349128221754,-0.48846153846153845,5.655991810819852,0.1,5.560681631015528,0.0,5.41610040220442,-0.1346153846153846,5.673323267171493,0.11923076923076924,5.37989735354046,-0.16538461538461538,5.4510384535657,-0.10384615384615385,225.33333333333334,240.5,15.166666666666657,216.0,0.48846153846153845,63.50000000000003,-5.000000000000041,validation
INC_240214-webtirf_7112,240214-webtirf,7112,2025-06-25 19:00:00,OTHER_DISRUPTION,G000535,0,0,0.898205,7.1693500166706,0.0,7.259116128097101,0.0939183987682833,7.113956109566034,-0.05388760585065435,6.863803391452954,-0.2632794457274827,6.598509028614515,-0.43494996150885296,6.401917196727186,-0.535796766743649,6.035481432524756,-0.6782140107775212,1315.3333333333333,677.0,-638.3333333333333,417.0,0.6782140107775212,-34.999999999999815,-174.80000000000018,validation
INC_240267-webtirf_7112,240267-webtirf,7112,2025-06-26 03:00:00,OTHER_DISRUPTION,G000536,0,0,1.4681972222222224,5.0369526024136295,0.9012345679012346,4.394449154672439,0.0,4.110873864173311,-0.24691358024691357,4.477336814478207,0.08641975308641975,5.3706380281276624,1.654320987654321,6.805722553416985,5.0,7.326465613840322,5.0,97.66666666666667,680.5,582.8333333333334,87.0,5.0,-46.50000000000002,498.40000000000003,validation
INC_241731-webtirf_7112,241731-webtirf,7112,2025-07-09 13:00:00,OTHER_DISRUPTION,G000537,0,0,0.5,5.407171771460119,0.0,5.501258210544727,0.09865470852017937,5.351858133476067,-0.053811659192825115,5.170483995038151,-0.21076233183856502,5.003946305945459,-0.33183856502242154,5.003946305945459,-0.33183856502242154,4.836281906951478,-0.4349775784753363,225.33333333333334,149.0,-76.33333333333334,125.0,0.4349775784753363,-5.999999999999975,-15.00000000000002,validation
INC_241744-webtirf_7112,241744-webtirf,7112,2025-07-09 20:00:00,ACCIDENT,G000538,0,0,0.5,4.61512051684126,0.0,4.624972813284271,0.009900990099009901,4.564348191467836,-0.04950495049504951,3.9318256327243257,-0.49504950495049505,3.5263605246161616,-0.6633663366336634,3.6375861597263857,-0.6237623762376238,3.295836866004329,-0.7326732673267327,98.66666666666667,36.5,-62.16666666666667,26.0,0.7326732673267327,-2.4999999999999942,-6.800000000000004,validation
