sample_id,incident_id,station_id,anchor_time,target,split_group_id,is_control,control_fallback_flag,duration_hours,log_flow_m3,rel_change_m3,log_flow_m2,rel_change_m2,log_flow_m1,rel_change_m1,log_flow_p0,rel_change_p0,log_flow_p1,rel_change_p1,log_flow_p2,rel_change_p2,log_flow_p3,rel_change_p3,pre_mean,response_mean,mean_shift,response_min,max_abs_relative_change,pre_slope,response_slope,partition
INC_260048-webtirf_68025,260048-webtirf,68025,2025-12-22 06:00:00,OTHER_DISRUPTION,G000500,0,0,0.5,2.0794415416798357,-0.6,2.995732273553991,0.0,3.970291913552122,1.65,4.3694478524670215,2.95,4.219507705176107,2.4,4.465908118654584,3.35,4.290459441148391,2.65,26.0,75.75,49.75,67.0,3.35,22.500000000000007,0.09999999999999122,validation
INC_221218-webtirf_7112,221218-webtirf,7112,2025-01-18 07:00:00,OTHER_DISRUPTION,G000502,0,0,0.5137261111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
INC_222623-webtirf_7112,222623-webtirf,7112,2025-02-02 11:00:00,ACCIDENT,G000507,0,0,0.7788322222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
INC_226867-webtirf_7112,226867-webtirf,7112,2025-03-10 01:00:00,OTHER_DISRUPTION,G000513,0,0,1.0424194444444446,6.447305862541213,0.8132183908045977,5.8522024797744745,0.0,4.941642422609304,-0.5977011494252874,4.584967478670572,-0.7183908045977011,4.189654742026425,-0.8103448275862069,4.1588830833596715,-0.8160919540229885,5.198497031265826,-0.47988505747126436,372.0,101.25,-270.75,63.0,0.8160919540229885,-245.50000000000006,24.699999999999992,validation
INC_226923-webtirf_7112,226923-webtirf,7112,2025-03-10 05:00:00,ACCIDENT,G000513,0,0,0.5,4.189654742026425,0.0,4.1588830833596715,-0.030303030303030304,5.198497031265826,1.7424242424242424,6.395261598115449,5.0,6.9363427358340495,5.0,6.8308742346461795,5.0,6.68586094706836,5.0,102.66666666666667,837.75,735.0833333333334,598.0,5.0,57.500000000000014,50.29999999999991,validation
INC_231572-webtirf_7112,231572-webtirf,7112,2025-04-15 12:00:00,ACCIDENT,G000521,0,0,0.6369616666666666,6.747586526829315,0.06367041198501873,6.655440350367647,-0.0299625468164794,6.68586094706836,0.0,6.812345094177479,0.1348314606741573,6.80128303447162,0.12234706616729088,6.913737350659685,0.25593008739076156,6.86171134048073,0.19225967540574282,809.0,941.25,132.25,898.0,0.25593008739076156,-25.49999999999984,24.49999999999987,validation
INC_234586-webtirf_7112,234586-webtirf,7112,2025-05-14 15:00:00,OTHER_DISRUPTION,G000526,0,0,0.5,5.375278407684165,0.2,5.19295685089021,0.0,5.10594547390058,-0.08333333333333333,4.727387818712341,-0.37222222222222223,4.700480365792417,-0.3888888888888889,4.564348191467836,-0.4666666666666667,4.430816798843313,-0.5333333333333333,186.0,99.75,-86.25,83.0,0.5333333333333333,-25.49999999999999,-10.100000000000017,validation
INC_240214-webtirf_7112,240214-webtirf,7112,2025-06-25 19:00:00,OTHER_DISRUPTION,G000535,0,0,0.898205,7.1693500166706,0.0,7.259116128097101,0.0939183987682833,7.113956109566034,-0.05388760585065435,6.863803391452954,-0.2632794457274827,6.598509028614515,-0.43494996150885296,6.401917196727186,-0.535796766743649,6.035481432524756,-0.6782140107775212,1315.3333333333333,677.0,-638.3333333333333,417.0,0.6782140107775212,-34.999999999999815,-174.80000000000018,validation
INC_240267-webtirf_7112,240267-webtirf,7112,2025-06-26 03:00:00,OTHER_DISRUPTION,G000536,0,0,1.4681972222222224,5.0369526024136295,0.9012345679012346,4.394449154672439,0.0,4.110873864173311,-0.24691358024691357,4.477336814478207,0.08641975308641975,5.3706380281276624,1.654320987654321,6.805722553416985,5.0,7.326465613840322,5.0,97.66666666666667,680.5,582.8333333333334,87.0,5.0,-46.50000000000002,498.40000000000003,validation
INC_241731-webtirf_7112,241731-webtirf,7112,2025-07-09 13:00:00,OTHER_DISRUPTION,G000537,0,0,0.5,5.407171771460119,0.0,5.501258210544727,0.09865470852017937,5.351858133476067,-0.053811659192825115,5.170483995038151,-0.21076233183856502,5.003946305945459,-0.33183856502242154,5.003946305945459,-0.33183856502242154,4.836281906951478,-0.4349775784753363,225.33333333333334,149.0,-76.33333333333334,125.0,0.4349775784753363,-5.999999999999975,-15.00000000000002,validation
INC_243589-webtirf_7112,243589-webtirf,7112,2025-07-28 06:00:00,OTHER_DISRUPTION,G000540,0,0,0.5,4.418840607796598,-0.5699481865284974,5.262690188904886,0.0,6.690842277418564,3.1709844559585494,7.305860032684009,5.0,7.180069874302796,5.0,7.149916836132109,5.0,6.902742737158593,4.155440414507772,359.3333333333333,1266.75,907.4166666666667,994.0,5.0,361.0,-152.10000000000025,validation
INC_245140.0-webtirf_7112,245140.0-webtirf,7112,2025-08-09 01:00:00,ACCIDENT,G000542,0,0,0.5,6.289715570908998,0.48484848484848486,5.8944028342648505,0.0,2.70805020110221,-0.9586776859504132,2.6390573296152584,-0.9614325068870524,2.8903717578961645,-0.9504132231404959,2.3978952727983707,-0.9696969696969697,3.258096538021482,-0.928374655647383,304.6666666666667,16.25,-288.4166666666667,10.0,0.9696969696969697,-262.00000000000006,2.8999999999999977,validation
INC_245581-webtirf_7112,245581-webtirf,7112,2025-08-13 06:00:00,OTHER_DISRUPTION,G000543,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
INC_246275-webtirf_7112,246275-webtirf,7112,2025-08-20 01:00:00,ACCIDENT,G000546,0,0,0.5,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.6666666666666666,0.0,-0.6666666666666666,0.0,0.5,-0.5,0.0,validation
INC_248379-webtirf_7112,248379-webtirf,7112,2025-09-06 07:00:00,OTHER_DISRUPTION,G000551,0,0,0.5,3.4339872044851463,-0.5079365079365079,4.143134726391533,0.0,4.912654885736052,1.1587301587301588,4.897839799950911,1.126984126984127,4.74493212836325,0.8253968253968254,4.5217885770490405,0.4603174603174603,4.74493212836325,0.8253968253968254,75.66666666666667,113.0,37.33333333333333,91.0,1.1587301587301588,52.500000000000014,-8.000000000000039,validation
